	Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8	Sample9	Sample10	Sample11	Sample12	Sample13	Sample14	Sample15	Sample16	Sample17	Sample18	Sample19	Sample20	Sample21	Sample22	Sample23	Sample24	Sample25	Sample26	Sample27	Sample28	Sample29	Sample30	Sample31	Sample32	Sample33	Sample34	Sample35	Sample36	Sample37	Sample38	Sample39	Sample40	Sample41	Sample42	Sample43	Sample44	Sample45	Sample46	Sample47	Sample48	Sample49	Sample50
KCNJ3	4985	3542.5	2588.75	3662.5	3451.25	3896.25	3450	3652.5	2361.25	4560	4105	2510	3305	3038.75	2978.75	842.5	2523.75	4438.75	4877.5	1538.75	4295	3230	3510	2931.25	2701.25	3687.5	2982.5	2651.25	5106.25	3752.5	1160	2103.75	4150	5105	3931.25	1172.5	3938.75	3965	3856.25	4245	3555	3623.75	2593.75	3422.5	4103.75	2551.25	2810	2301.25	2228.75	2937.5
KCNJ5	8.75	21.25	12.5	0	2.5	1.25	1.25	3.75	23.75	21.25	1.25	2.5	5	3.75	1.25	2.5	1.25	1.25	25	0	3.75	3.75	3.75	3.75	1.25	38.75	1.25	21.25	57.5	20	1.25	21.25	3.75	5	2.5	3.75	22.5	6.25	5	6.25	27.5	5	20	2.5	2.5	3.75	2.5	2.5	1.25	0
KCNJ6	1766.25	610	1463.75	1223.75	266.25	1371.25	1391.25	1670	1452.5	845	1445	1737.5	443.75	1268.75	847.5	1036.25	1466.25	1595	776.25	465	1107.5	1473.75	2161.25	441.25	725	2336.25	510	2053.75	995	620	1256.25	1076.25	2216.25	1500	1201.25	656.25	520	1560	1088.75	1195	1655	816.25	762.5	647.5	1712.5	645	1250	880	1645	702.5
KCNJ8	25	25	70	67.5	2247.5	501.25	36.25	0	20	5903.75	2526.25	1.25	6571.25	412.5	2.5	28.75	486.25	302.5	292.5	41.25	301.25	40	221.25	20	33.75	2180	2480	25	327.5	1976.25	627.5	2395	1.25	733.75	4758.75	0	5	210	296.25	267.5	211.25	25	250	552.5	18.75	4236.25	8.75	277.5	282.5	47.5
KCNJ9	96.25	31.25	36.25	12.5	30	62.5	120	62.5	77.5	62.5	21.25	30	52.5	50	70	298.75	45	142.5	97.5	138.75	41.25	151.25	78.75	108.75	31.25	70	26.25	75	20	65	0	138.75	87.5	126.25	52.5	2.5	21.25	103.75	56.25	67.5	60	117.5	81.25	25	18.75	20	52.5	31.25	120	131.25
KCNK6	48.75	23.75	37.5	520	22.5	13.75	23.75	1897.5	41.25	17.5	13.75	1431.25	22.5	58.75	57.5	28.75	20	50	31.25	3.75	37.5	22.5	508.75	18.75	62.5	38.75	38.75	50	33.75	12.5	42.5	26.25	25	23.75	51.25	2381.25	512.5	22.5	28.75	990	26.25	46.25	33.75	40	15	22.5	52.5	63.75	38.75	8.75
KCNK9	23.75	2.5	30	23.75	2.5	1.25	86.25	15	15	2.5	6.25	3.75	32.5	6.25	1.25	30	28.75	61.25	8.75	60	0	20	0	0	2.5	30	7.5	2.5	2.5	42.5	0	23.75	23.75	92.5	7.5	0	32.5	26.25	1.25	6.25	38.75	17.5	15	17.5	0	0	1.25	27.5	0	0
KCNMA1	16567.5	16807.5	17221.25	16016.25	18213.75	17058.75	10802.5	23001.25	7741.25	19851.25	19447.5	37438.75	18780	16945	16113.75	8870	14628.75	15108.75	13851.25	6096.25	15073.75	17555	16432.5	10676.25	27956.25	18542.5	25392.5	11893.75	18030	13486.25	9633.75	12246.25	22933.75	19698.75	15050	18078.75	18890	20666.25	18878.75	21122.5	15738.75	19197.5	15148.75	19391.25	14487.5	15665	19372.5	12755	16892.5	7652.5
KCNMB2	1757.5	2942.5	2871.25	3902.5	3010	1748.75	2087.5	1665	1187.5	5966.25	3341.25	4851.25	3805	1815	3320	1447.5	2147.5	2878.75	1230	1636.25	2523.75	1148.75	6117.5	1548.75	2007.5	1816.25	2046.25	1223.75	3386.25	2143.75	926.25	2482.5	4360	2292.5	2241.25	2176.25	1721.25	4335	5318.75	3498.75	781.25	2748.75	1391.25	1835	3918.75	1852.5	1965	3530	2953.75	1302.5
KCNMB4	9397.5	4721.25	2408.75	5207.5	7293.75	4043.75	9465	11927.5	6598.75	3391.25	3417.5	4303.75	3080	4928.75	3497.5	14097.5	4293.75	5677.5	7131.25	7352.5	3316.25	9101.25	6585	5912.5	6513.75	4713.75	2288.75	6638.75	6806.25	11260	4770	7907.5	4168.75	6896.25	5186.25	7418.75	9282.5	2492.5	7178.75	9506.25	4145	5406.25	5026.25	4343.75	4702.5	2331.25	2796.25	4553.75	5427.5	11205
KCNN3	7397.5	9380	13935	19656.25	17261.25	9553.75	4905	13318.75	2870	15751.25	20516.25	8528.75	13756.25	5908.75	32218.75	7371.25	11440	15730	4463.75	8515	3608.75	7733.75	8812.5	9450	22381.25	9081.25	20675	6821.25	17098.75	8336.25	18312.5	4476.25	9620	8285	16348.75	10982.5	3642.5	8512.5	15185	17611.25	13081.25	9742.5	4102.5	11647.5	7685	7362.5	19827.5	18062.5	20033.75	12490
KCNN4	70	3.75	15	11.25	106.25	66.25	5	282.5	8.75	0	66.25	47.5	1.25	6.25	58.75	18.75	66.25	2.5	20	0	6.25	1.25	171.25	70	117.5	65	0	6.25	5	163.75	0	3.75	5	6.25	1.25	365	138.75	7.5	3.75	60	138.75	68.75	65	0	1.25	3.75	112.5	0	1.25	2.5
KCNQ1	8.75	62.5	27.5	102.5	3.75	5	98.75	62.5	7.5	15	60	15	11.25	10	13.75	106.25	5	52.5	62.5	142.5	25	5	3.75	58.75	15	5	3.75	105	17.5	5	50	5	8.75	11.25	6.25	8.75	106.25	12.5	26.25	8.75	16.25	13.75	3.75	0	56.25	20	3.75	53.75	10	3.75
KCNQ2	106.25	320	213.75	338.75	111.25	733.75	157.5	106.25	768.75	176.25	272.5	551.25	111.25	57.5	307.5	273.75	587.5	377.5	270	148.75	417.5	105	447.5	270	65	723.75	338.75	1001.25	265	350	90	462.5	535	836.25	107.5	6.25	240	433.75	188.75	355	356.25	800	752.5	612.5	496.25	347.5	580	420	92.5	395
KCNQ5	3911.25	8276.25	4792.5	5277.5	6188.75	2370	4246.25	7951.25	5065	9495	4132.5	10255	5100	6682.5	6700	2471.25	9892.5	4081.25	6866.25	3332.5	8201.25	3686.25	12160	3746.25	6706.25	8216.25	3385	5335	8837.5	8483.75	1650	6625	12838.75	6360	3957.5	12317.5	12305	10597.5	6217.5	5256.25	8587.5	5045	3243.75	4482.5	10606.25	3650	6212.5	3476.25	2522.5	1420
KCNS2	30	406.25	638.75	223.75	563.75	97.5	110	30	520	746.25	383.75	20	726.25	235	197.5	167.5	345	106.25	203.75	0	337.5	22.5	170	42.5	267.5	761.25	295	203.75	998.75	358.75	311.25	383.75	157.5	683.75	17.5	15	226.25	30	462.5	213.75	200	777.5	352.5	290	305	208.75	86.25	21.25	126.25	168.75
KCNT1	1140	407.5	835	778.75	1416.25	533.75	246.25	1686.25	313.75	373.75	603.75	751.25	672.5	755	1241.25	451.25	1207.5	908.75	797.5	121.25	397.5	645	677.5	432.5	1782.5	693.75	867.5	267.5	635	567.5	171.25	322.5	593.75	766.25	828.75	1252.5	1233.75	782.5	830	1878.75	573.75	251.25	458.75	523.75	787.5	526.25	921.25	678.75	721.25	581.25
KCNT2	6105	8451.25	6061.25	6967.5	8897.5	7308.75	4096.25	6643.75	7618.75	11473.75	8761.25	11333.75	12276.25	8211.25	6616.25	5277.5	10820	11192.5	5992.5	8485	7890	4856.25	8602.5	8310	3731.25	15072.5	6472.5	7270	12832.5	6702.5	3975	8146.25	7423.75	9817.5	10650	6363.75	4165	11526.25	12007.5	11027.5	7692.5	10647.5	8606.25	5677.5	7250	6401.25	8627.5	9791.25	4101.25	6642.5
KCNV1	697.5	308.75	100	643.75	226.25	307.5	210	1298.75	205	215	577.5	856.25	777.5	67.5	1040	423.75	38.75	361.25	643.75	86.25	265	618.75	418.75	298.75	1612.5	223.75	388.75	475	495	233.75	1040	91.25	328.75	643.75	321.25	502.5	415	543.75	692.5	595	147.5	212.5	307.5	367.5	305	47.5	72.5	446.25	260	177.5
KCP	5	6.25	16.25	8.75	0	8.75	3.75	0	8.75	2.5	7.5	0	0	13.75	1.25	11.25	15	0	10	0	26.25	2.5	2.5	21.25	0	3.75	0	15	7.5	2.5	0	22.5	3.75	11.25	0	0	1.25	16.25	5	22.5	10	5	2.5	1.25	3.75	3.75	0	0	0	0
KCTD12	5092.5	9891.25	6168.75	4606.25	3131.25	5097.5	4751.25	7205	2748.75	6163.75	6298.75	8743.75	6288.75	8287.5	5776.25	6513.75	4751.25	3591.25	4156.25	2770	6292.5	3417.5	6536.25	4732.5	7032.5	5650	4617.5	8376.25	6921.25	4228.75	10686.25	4431.25	5606.25	4772.5	7340	4268.75	6273.75	5850	9091.25	4468.75	4913.75	2891.25	9930	1872.5	10038.75	10485	5506.25	4398.75	4987.5	2057.5
KCTD13	867.5	680	958.75	672.5	1247.5	1252.5	543.75	497.5	900	967.5	1330	880	865	692.5	915	410	1141.25	772.5	692.5	255	702.5	1016.25	1092.5	742.5	362.5	685	1151.25	641.25	825	545	501.25	927.5	1027.5	568.75	1270	72.5	778.75	822.5	951.25	806.25	853.75	868.75	1111.25	902.5	1092.5	846.25	426.25	682.5	1140	582.5
KCTD15	1422.5	3533.75	3125	3297.5	1195	3792.5	2303.75	170	2220	4396.25	2452.5	1665	2836.25	2478.75	4617.5	723.75	3597.5	3558.75	1898.75	895	1712.5	2406.25	2545	3163.75	1661.25	3555	3276.25	877.5	3455	2071.25	2653.75	2080	2623.75	3872.5	2803.75	115	1220	2353.75	1713.75	3181.25	3328.75	2991.25	2092.5	3056.25	1798.75	2621.25	3088.75	3117.5	2648.75	1320
KCTD16	4855	4346.25	2310	2801.25	1823.75	2308.75	2110	15003.75	2546.25	3141.25	3427.5	8825	2311.25	1512.5	1573.75	2201.25	3662.5	2540	4251.25	488.75	3636.25	1843.75	4763.75	3670	6486.25	4611.25	1161.25	1340	3992.5	4946.25	1387.5	2872.5	4706.25	3810	1843.75	15927.5	6162.5	3101.25	4022.5	5225	4050	1892.5	2083.75	1503.75	2833.75	991.25	1795	4021.25	1618.75	825
KCTD3	7682.5	6501.25	7390	5573.75	7286.25	7373.75	6533.75	3830	5320	6323.75	11791.25	5800	8685	8150	4427.5	5135	8498.75	8052.5	7607.5	6632.5	8468.75	6940	7851.25	6221.25	5707.5	8246.25	7306.25	7268.75	6591.25	5625	7867.5	7698.75	7912.5	6565	10308.75	2230	7158.75	9107.5	5540	3605	7087.5	6033.75	6387.5	8051.25	7515	7671.25	4976.25	8492.5	8116.25	3357.5
KCTD4	2433.75	343.75	1285	1337.5	708.75	1938.75	1117.5	2733.75	3437.5	1188.75	1947.5	3863.75	958.75	1715	1972.5	1868.75	1515	1082.5	1490	411.25	1172.5	1356.25	2455	706.25	4122.5	2722.5	1675	2148.75	2168.75	1193.75	1577.5	650	2091.25	1030	3040	4466.25	5336.25	1751.25	2852.5	1653.75	447.5	4003.75	2021.25	3231.25	1866.25	1092.5	3501.25	1473.75	846.25	1146.25
KCTD8	2125	1762.5	4056.25	3248.75	2346.25	1680	2398.75	1355	2695	3693.75	2592.5	1683.75	3308.75	1136.25	3385	1536.25	2826.25	3256.25	3513.75	1530	3302.5	2515	1950	2691.25	3458.75	3398.75	3685	1963.75	3640	892.5	1872.5	1826.25	3412.5	2581.25	1793.75	1180	1183.75	1952.5	4068.75	4090	2603.75	2268.75	2051.25	4923.75	1493.75	1912.5	1838.75	3448.75	1683.75	1807.5
KCTD9	990	1635	2012.5	1431.25	2031.25	1118.75	1257.5	935	2298.75	1397.5	3071.25	2567.5	2012.5	1605	1915	1281.25	1798.75	1560	1627.5	752.5	1540	1738.75	740	1360	1521.25	983.75	2783.75	1348.75	1485	1410	2068.75	683.75	1517.5	1788.75	1258.75	748.75	1233.75	1792.5	2840	852.5	1722.5	1046.25	1453.75	1467.5	1887.5	2860	952.5	2438.75	2583.75	2346.25
KDM1B	592.5	522.5	1108.75	1261.25	926.25	933.75	422.5	1225	870	942.5	1056.25	565	1117.5	690	733.75	1266.25	600	952.5	1077.5	1261.25	605	318.75	902.5	1690	1093.75	1618.75	578.75	770	768.75	620	353.75	951.25	602.5	593.75	965	303.75	405	1186.25	1087.5	330	1216.25	691.25	512.5	266.25	555	531.25	625	563.75	1213.75	2160
KDM6B	153.75	266.25	283.75	166.25	318.75	228.75	347.5	288.75	205	341.25	205	150	388.75	285	286.25	116.25	263.75	175	242.5	177.5	190	130	311.25	208.75	342.5	268.75	390	240	246.25	162.5	177.5	210	158.75	233.75	286.25	227.5	173.75	371.25	115	203.75	143.75	137.5	321.25	243.75	145	240	213.75	150	245	65
KDR	465	460	102.5	897.5	2.5	508.75	1973.75	2032.5	655	2.5	916.25	447.5	10	162.5	532.5	2892.5	96.25	1407.5	525	1416.25	95	592.5	392.5	568.75	482.5	135	2.5	1507.5	107.5	1946.25	445	140	107.5	546.25	608.75	913.75	1368.75	217.5	27.5	18.75	25	12.5	160	190	935	17.5	391.25	833.75	103.75	1022.5
KDSR	4026.25	3513.75	2738.75	3238.75	4958.75	5381.25	7795	6145	6591.25	3351.25	7028.75	6492.5	2810	4182.5	1912.5	9947.5	4473.75	4890	6018.75	6946.25	2623.75	8550	3042.5	5588.75	3240	3576.25	2163.75	5100	2141.25	3543.75	1441.25	3238.75	4711.25	3757.5	3471.25	4541.25	8643.75	2887.5	5385	4041.25	3035	2762.5	4610	3298.75	3583.75	1842.5	1276.25	3205	3152.5	8725
KEL	105	5	93.75	0	0	77.5	53.75	207.5	210	1.25	0	66.25	97.5	25	1.25	47.5	77.5	13.75	7.5	0	3.75	15	2.5	105	70	20	0	45	43.75	70	0	158.75	3.75	45	92.5	57.5	53.75	27.5	5	33.75	177.5	102.5	20	20	53.75	23.75	0	1.25	0	0
KHK	1127.5	963.75	897.5	1728.75	796.25	1741.25	2542.5	2243.75	345	947.5	1325	1717.5	1100	2278.75	397.5	1831.25	950	1246.25	1846.25	3065	1163.75	1580	1030	1495	1041.25	1135	707.5	1582.5	905	890	775	847.5	1452.5	1736.25	368.75	745	3183.75	700	1408.75	1010	1513.75	2068.75	1176.25	1907.5	1537.5	220	783.75	1735	548.75	193.75
KIAA0040	8.75	5	66.25	466.25	1730	25	11.25	4741.25	896.25	75	25	1297.5	466.25	461.25	875	26.25	466.25	50	17.5	0	467.5	0	1720	450	1780	47.5	20	20	50	1720	52.5	30	30	453.75	10	5160	871.25	447.5	58.75	860	17.5	51.25	96.25	445	28.75	61.25	880	462.5	31.25	0
KIAA0319	7780	6536.25	8787.5	7117.5	19575	8283.75	6611.25	17885	11387.5	10028.75	11390	9942.5	10051.25	5016.25	17706.25	5700	8191.25	9678.75	9183.75	4590	8363.75	9182.5	11653.75	8115	11912.5	14693.75	12038.75	8333.75	11876.25	8135	3916.25	5821.25	7085	12007.5	13157.5	13948.75	7498.75	14746.25	12737.5	19700	8767.5	11680	8880	15290	9015	9547.5	15542.5	9003.75	10480	7265
KIAA0355	4325	2800	2001.25	2916.25	1951.25	4466.25	5825	4433.75	2625	3105	4003.75	2655	2107.5	5011.25	2582.5	8673.75	3205	2758.75	2451.25	8316.25	2103.75	6742.5	3987.5	3210	2928.75	3358.75	1205	7091.25	1938.75	3666.25	731.25	4273.75	3488.75	5120	2072.5	443.75	3140	3996.25	3405	2517.5	3747.5	5488.75	5608.75	5767.5	3097.5	1398.75	1516.25	3500	2980	7356.25
KIAA0391	1571.25	3201.25	3143.75	4446.25	6463.75	5682.5	9625	3025	3175	4340	6053.75	3418.75	6272.5	6233.75	2871.25	2547.5	9518.75	6753.75	3983.75	1405	5337.5	1802.5	1852.5	4602.5	5930	7881.25	6088.75	1690	2511.25	5018.75	3316.25	1741.25	4111.25	4725	3036.25	1800	3487.5	4233.75	7237.5	5098.75	4778.75	6726.25	1461.25	5466.25	5800	3425	6222.5	3665	5028.75	3355
KIAA0513	2198.75	1618.75	2386.25	3232.5	3041.25	1982.5	1337.5	3867.5	2502.5	2260	2697.5	2628.75	2922.5	2070	2576.25	1590	2021.25	3212.5	1931.25	2356.25	1946.25	3097.5	3931.25	1326.25	2711.25	1985	1758.75	2437.5	2783.75	2452.5	1057.5	2095	2965	2896.25	2951.25	3113.75	2440	3280	2595	2501.25	1531.25	1792.5	1716.25	1870	1746.25	775	1958.75	2835	1682.5	1437.5
KIAA0930	5381.25	4993.75	6255	10441.25	6703.75	4751.25	5807.5	3832.5	5070	7321.25	8692.5	5002.5	5756.25	4863.75	9147.5	4220	7732.5	7457.5	4598.75	5556.25	4187.5	7086.25	3908.75	4273.75	9115	7193.75	8132.5	3718.75	7937.5	5555	7075	4055	5048.75	5722.5	9747.5	4650	4937.5	5341.25	11063.75	5661.25	5087.5	8327.5	5215	8211.25	5591.25	3700	9543.75	7322.5	5793.75	6526.25
KIAA1024	1987.5	2057.5	2648.75	546.25	1085	1461.25	1827.5	1873.75	761.25	1351.25	1762.5	4215	2602.5	1240	1141.25	1066.25	521.25	1528.75	2626.25	2300	3658.75	2303.75	1993.75	2207.5	2726.25	1242.5	2520	2203.75	770	2888.75	756.25	1812.5	3000	2600	1788.75	2356.25	3856.25	1642.5	2278.75	1432.5	2285	2635	1441.25	1272.5	2085	1298.75	3037.5	588.75	775	717.5
KIAA1147	2551.25	2976.25	2050	2392.5	2970	1822.5	1961.25	997.5	1732.5	5357.5	3420	1321.25	6182.5	4448.75	4218.75	3992.5	4051.25	3032.5	2967.5	1188.75	4113.75	1965	1655	1536.25	3462.5	3828.75	2901.25	3262.5	4431.25	4465	2716.25	2988.75	2116.25	2582.5	4900	771.25	1833.75	2535	7073.75	2717.5	2581.25	1777.5	2062.5	1915	5290	6408.75	2188.75	1773.75	3013.75	2707.5
KIAA1161	1038.75	466.25	880	747.5	1933.75	2901.25	1978.75	2268.75	1497.5	1182.5	2071.25	1450	1791.25	907.5	698.75	2531.25	1693.75	2362.5	2155	2330	258.75	1980	1377.5	1505	1115	1305	2228.75	1856.25	1200	2932.5	1576.25	1640	1183.75	2042.5	2641.25	1460	728.75	893.75	2330	1348.75	1377.5	1218.75	895	2011.25	1488.75	861.25	2586.25	715	1832.5	1922.5
KIAA1210	5	600	81.25	10	22.5	5	356.25	23.75	71.25	295	1.25	351.25	2.5	65	62.5	3.75	1.25	1.25	7.5	1.25	658.75	293.75	297.5	605	6.25	128.75	1.25	65	6.25	601.25	3.75	3.75	7.5	655	11.25	70	391.25	15	300	26.25	606.25	598.75	73.75	2.5	300	305	6.25	5	2.5	0
KIAA1211	3568.75	3792.5	3390	6788.75	5515	1842.5	2597.5	14685	2435	3253.75	5996.25	9847.5	5115	3108.75	7542.5	2333.75	2802.5	5330	3945	3782.5	3103.75	3048.75	5837.5	4006.25	10110	5170	6723.75	2862.5	3005	9780	2343.75	3877.5	2982.5	5466.25	2220	31248.75	12438.75	4401.25	6828.75	6373.75	3830	2483.75	2788.75	1986.25	4190	1711.25	9096.25	11480	3725	2071.25
KIAA1324	2996.25	1260	2321.25	5915	3310	3387.5	2116.25	2836.25	2111.25	3160	3013.75	2045	2427.5	3281.25	2878.75	2188.75	1695	3513.75	2143.75	2760	2317.5	2436.25	3471.25	1706.25	3045	4148.75	1491.25	2573.75	2406.25	2603.75	982.5	2458.75	3863.75	3078.75	3683.75	1372.5	1660	3035	3170	1983.75	2317.5	2411.25	1752.5	1433.75	2008.75	1453.75	3027.5	2232.5	1241.25	2361.25
KIAA1429	7477.5	10331.25	5025	5217.5	3308.75	5635	9115	4277.5	5525	2537.5	11101.25	4795	3357.5	2053.75	5047.5	10318.75	4011.25	5826.25	7217.5	6851.25	2382.5	7213.75	2672.5	2997.5	2937.5	3536.25	3468.75	9311.25	4063.75	2427.5	15781.25	3653.75	2895	3266.25	5230	895	3746.25	3706.25	6191.25	1510	4092.5	7931.25	19132.5	1373.75	3757.5	17452.5	3056.25	5096.25	3846.25	10628.75
KIAA1462	1660	2657.5	1150	772.5	1698.75	415	2571.25	2620	693.75	1700	810	1721.25	2517.5	905	1725	841.25	671.25	66.25	800	537.5	1027.5	612.5	1217.5	956.25	1095	1238.75	831.25	2105	1111.25	988.75	3778.75	1310	1167.5	1483.75	338.75	3131.25	1698.75	413.75	1247.5	1290	915	3602.5	5037.5	1218.75	1307.5	4856.25	1313.75	1057.5	645	597.5
KIAA1614	75	42.5	200	40	2.5	15	165	137.5	148.75	62.5	5	136.25	3.75	28.75	93.75	30	0	12.5	92.5	140	7.5	117.5	22.5	12.5	72.5	3.75	38.75	27.5	40	11.25	137.5	31.25	41.25	52.5	13.75	67.5	45	12.5	115	91.25	21.25	38.75	13.75	26.25	105	51.25	35	46.25	1.25	111.25
KIAA1671	2210	1970	2823.75	2131.25	880	240	2843.75	550	2747.5	1980	2555	1222.5	2286.25	1221.25	1041.25	1866.25	2397.5	1618.75	2323.75	2623.75	287.5	2118.75	813.75	3292.5	473.75	2701.25	1110	2185	1305	3055	1310	1147.5	2395	2661.25	1916.25	356.25	2736.25	2212.5	590	882.5	2958.75	657.5	862.5	2788.75	2500	1225	898.75	1388.75	1406.25	2711.25
KIAA1755	1810	648.75	3220	3741.25	1082.5	1218.75	1950	2185	570	883.75	837.5	1081.25	1226.25	1541.25	817.5	802.5	810	1096.25	477.5	591.25	568.75	631.25	350	1783.75	1995	2117.5	1357.5	238.75	516.25	670	823.75	1487.5	736.25	1932.5	1107.5	920	726.25	2187.5	2572.5	2321.25	1603.75	1413.75	445	790	1545	543.75	1152.5	1938.75	1033.75	1336.25
KIAA1958	313.75	313.75	470	703.75	1057.5	1162.5	477.5	708.75	126.25	822.5	801.25	801.25	645	223.75	910	230	332.5	212.5	507.5	332.5	245	627.5	792.5	546.25	562.5	1260	1765	121.25	1265	391.25	271.25	367.5	638.75	263.75	673.75	725	260	1375	586.25	386.25	577.5	570	558.75	918.75	271.25	932.5	457.5	448.75	288.75	328.75
KIAA2013	297.5	448.75	1346.25	500	267.5	1566.25	933.75	327.5	863.75	607.5	787.5	437.5	1445	376.25	1270	176.25	617.5	353.75	885	148.75	1308.75	1727.5	355	752.5	1110	393.75	2356.25	423.75	782.5	403.75	180	717.5	773.75	645	770	428.75	773.75	1176.25	1196.25	775	1222.5	917.5	653.75	818.75	733.75	907.5	507.5	315	798.75	401.25
KIF13A	1101.25	2647.5	2365	4563.75	2702.5	2757.5	2467.5	2652.5	2350	2735	3763.75	1742.5	2703.75	2428.75	6166.25	2470	2247.5	4786.25	3433.75	2763.75	2281.25	1648.75	1451.25	1678.75	4492.5	2148.75	4752.5	2205	4195	1270	4691.25	1947.5	1118.75	1646.25	1280	3138.75	2156.25	768.75	4648.75	3010	897.5	3657.5	1408.75	2368.75	3137.5	1771.25	2135	5333.75	2487.5	1490
KIF13B	8773.75	10298.75	5478.75	7941.25	6698.75	8817.5	9977.5	12548.75	10293.75	4938.75	4000	8515	8760	5968.75	5413.75	19730	4492.5	9928.75	10112.5	10686.25	10260	12218.75	7831.25	6912.5	13145	5603.75	8926.25	9927.5	3458.75	8503.75	7448.75	12295	5182.5	5971.25	4776.25	7426.25	8127.5	7611.25	11206.25	6776.25	4605	5610	5732.5	7910	7827.5	4331.25	7137.5	7287.5	8828.75	13768.75
KIF19	6.25	6.25	527.5	8.75	46.25	0	28.75	91.25	476.25	1.25	1.25	47.5	946.25	491.25	1.25	6.25	46.25	8.75	940	27.5	942.5	2.5	963.75	6.25	27.5	472.5	0	8.75	471.25	65	0	26.25	47.5	6.25	48.75	83.75	66.25	33.75	525	86.25	513.75	10	20	465	955	7.5	492.5	510	466.25	8.75
KIF1B	35791.25	37182.5	41206.25	40233.75	45625	34470	39840	40737.5	38050	46381.25	44741.25	40530	40763.75	40940	45220	41663.75	48836.25	47595	33051.25	41167.5	33638.75	43695	47258.75	32223.75	44776.25	45277.5	40210	37228.75	36141.25	40763.75	51132.5	42057.5	32251.25	33657.5	42722.5	30855	28298.75	36613.75	48116.25	38317.5	27848.75	39141.25	30211.25	45463.75	44973.75	35567.5	42260	42878.75	48151.25	41050
KIF24	310	330	537.5	433.75	1068.75	22.5	8.75	917.5	416.25	621.25	278.75	423.75	907.5	271.25	261.25	730	255	998.75	30	702.5	108.75	283.75	492.5	590	33.75	1531.25	31.25	1293.75	558.75	103.75	596.25	417.5	8.75	225	473.75	75	31.25	523.75	885	161.25	660	877.5	533.75	291.25	248.75	356.25	338.75	478.75	310	627.5
KIF26A	141.25	78.75	36.25	27.5	5	68.75	20	28.75	40	2.5	3.75	8.75	0	28.75	36.25	16.25	35	72.5	155	100	77.5	10	5	23.75	70	33.75	0	93.75	152.5	71.25	6.25	51.25	43.75	113.75	2.5	1.25	6.25	43.75	10	7.5	41.25	68.75	13.75	63.75	72.5	11.25	1.25	3.75	5	71.25
KIF26B	106.25	320	428.75	413.75	1.25	113.75	83.75	3.75	92.5	91.25	272.5	96.25	148.75	633.75	127.5	61.25	101.25	155	431.25	66.25	168.75	257.5	30	433.75	66.25	941.25	111.25	20	95	383.75	21.25	467.5	491.25	12.5	168.75	6.25	113.75	643.75	171.25	407.5	698.75	102.5	211.25	145	48.75	288.75	478.75	287.5	307.5	8.75
KIF5C	23802.5	18998.75	17238.75	25971.25	16431.25	16370	16661.25	18787.5	16527.5	30168.75	22693.75	17017.5	17702.5	24425	21171.25	14330	18776.25	20927.5	22133.75	19777.5	19657.5	20763.75	29901.25	18326.25	14942.5	23687.5	16826.25	25957.5	30543.75	20105	11440	25406.25	22761.25	17562.5	18595	19990	28815	25651.25	20852.5	22515	24006.25	18575	17950	22797.5	24723.75	13637.5	18233.75	21253.75	15582.5	14111.25
KIF6	1206.25	195	1221.25	858.75	2232.5	2222.5	1063.75	2203.75	1172.5	345	628.75	751.25	363.75	751.25	1657.5	1916.25	527.5	1017.5	563.75	3806.25	1156.25	2943.75	1868.75	1073.75	857.5	565	1416.25	122.5	972.5	165	678.75	2427.5	255	563.75	703.75	1947.5	1461.25	606.25	560	563.75	348.75	810	435	587.5	313.75	95	653.75	1291.25	1741.25	2356.25
KIFAP3	25487.5	19575	22626.25	27397.5	23970	21198.75	20237.5	31197.5	17155	23088.75	26312.5	23421.25	19728.75	20752.5	24013.75	18688.75	21297.5	19950	21308.75	20510	21382.5	25028.75	19257.5	17221.25	25695	29415	24241.25	21748.75	28387.5	24287.5	16485	23688.75	24287.5	23696.25	15183.75	27460	27288.75	28516.25	25190	23156.25	20693.75	24513.75	20215	26495	18020	16492.5	18687.5	24321.25	19345	23773.75
KIFC2	210	82.5	175	35	18.75	162.5	82.5	83.75	88.75	97.5	77.5	81.25	126.25	172.5	78.75	32.5	63.75	91.25	151.25	61.25	83.75	150	96.25	120	75	116.25	36.25	127.5	166.25	151.25	23.75	152.5	168.75	152.5	106.25	32.5	107.5	151.25	68.75	176.25	146.25	141.25	242.5	138.75	110	82.5	85	27.5	96.25	30
KIFC3	202.5	38.75	70	171.25	32.5	178.75	10	60	98.75	68.75	96.25	27.5	8.75	185	103.75	27.5	15	148.75	33.75	28.75	223.75	355	265	37.5	266.25	32.5	218.75	180	141.25	71.25	47.5	168.75	98.75	140	66.25	15	18.75	392.5	71.25	33.75	60	161.25	32.5	503.75	42.5	91.25	98.75	218.75	250	16.25
KIRREL2	8.75	1.25	5	7.5	7.5	0	0	0	10	7.5	0	0	7.5	1.25	0	1.25	0	0	2.5	0	1.25	7.5	0	1.25	0	0	0	8.75	1.25	7.5	0	1.25	16.25	1.25	7.5	7.5	0	10	1.25	0	25	1.25	0	0	0	8.75	0	7.5	0	7.5
