	Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8	Sample9	Sample10	Sample11	Sample12	Sample13	Sample14	Sample15	Sample16	Sample17	Sample18	Sample19	Sample20	Sample21	Sample22	Sample23	Sample24	Sample25	Sample26	Sample27	Sample28	Sample29	Sample30	Sample31	Sample32	Sample33	Sample34	Sample35	Sample36	Sample37	Sample38	Sample39	Sample40	Sample41	Sample42	Sample43	Sample44	Sample45	Sample46	Sample47	Sample48	Sample49	Sample50
NPAT	7212	3993	5408	4285	3611	4704	5141	5776	6029	4554	3417	3197	5553	7458	1977	8569	7314	7621	6940	3467	5577	4726	4994	3488	2753	6701	3503	5583	3684	6306	3517	4358	5709	4890	8994	4807	4005	5463	4334	4648	5127	2003	2263	5697	4822	4464	5954	4674	3051	5600
NPC1	2362	4251	6357	3936	2742	4204	5312	3588	5183	3429	3143	7622	3085	2874	3470	3852	5320	2678	2843	4230	4919	2500	5203	4672	4501	2626	2469	2017	2757	2619	2864	3224	2409	3152	4473	6072	3972	3811	3912	6631	3960	2474	2572	3938	3438	3250	5751	3692	3217	3199
NPC2	3615	3022	3379	2940	2628	2402	2000	2188	4739	6223	3505	3657	3316	2771	2708	2296	2140	4595	3302	1939	3227	4484	2785	2760	3438	2098	2317	2527	1920	5088	3405	1780	2849	3985	3590	3421	2497	1913	2538	2236	3221	5093	3020	2647	4289	3390	2437	5799	2990	3101
NPHP3	2969	2735	2167	2614	1922	2256	2798	2591	3099	1824	2164	2974	3061	2875	2363	2160	2383	2247	3297	2338	1828	2664	2122	3851	3065	2337	1686	2405	1457	2892	1124	3143	2147	2203	5140	2520	2423	2256	3618	2472	3051	2683	3749	1214	2529	3145	1828	2148	1580	2788
NPHS1	74	4	0	78	3	1	9	0	4	4	5	6	2	4	73	2	1	72	7	3	8	2	3	0	7	2	82	11	3	6	80	1	3	7	145	3	3	2	2	1	147	0	5	5	0	1	87	79	8	3
NPL	4147	2636	1607	2883	2122	2680	2637	2484	2768	1282	2824	3984	2405	3320	2219	1918	2592	802	3859	768	1278	3930	3059	2759	5855	3131	2499	1753	1181	3406	1991	1099	4026	2643	2867	1079	2451	4609	3015	2503	2261	4239	2595	4094	579	4621	2249	2822	2343	3029
NPR1	3	0	0	22	61	40	29	17	17	0	0	1	1	18	3	1	45	17	0	0	22	19	48	0	48	19	2	1	6	24	45	57	25	57	0	3	2	5	4	17	60	1	1	7	44	3	19	44	1	4
NPR2	914	272	651	439	1358	863	251	454	880	269	1489	247	299	517	2005	1668	1294	150	1299	1019	1239	1717	317	121	630	840	772	1909	2527	1224	108	1260	191	547	361	378	2216	928	2408	759	25	181	1220	84	2658	1211	111	101	3257	130
NPSR1	3	0	0	329	163	0	6	0	0	0	163	163	163	0	166	0	0	0	0	0	0	163	3	0	166	163	163	0	6	163	6	0	0	163	0	3	163	3	3	0	166	0	0	6	0	3	0	329	0	3
NPTN	12512	16219	12309	12859	15061	13760	18390	11882	10598	11462	14149	15465	12998	10289	11846	11215	11623	12407	10119	12845	11915	13511	13927	12619	13231	15538	13148	12913	10998	16154	11503	15115	10766	15217	16429	13584	15398	13451	15392	11685	14509	14505	14938	11493	16623	12401	11776	10530	8554	15223
NPTX1	1766	3171	4463	4290	3571	2346	4185	4254	2190	3989	590	3691	2405	3823	2345	3635	2110	3878	1664	5095	2761	2457	2966	3086	3647	3760	4906	5177	4623	4408	2486	4228	2886	4280	7935	1806	3579	4464	3896	2412	3350	2237	1511	3936	4184	1671	2539	2698	1469	2710
NPTXR	1376	1537	1532	2644	1556	3393	2066	1646	1819	2157	1498	1854	1279	2167	977	1931	2156	2180	1417	2419	1309	1164	865	1479	2123	2960	1637	2018	1770	2086	1560	2816	1738	2339	2146	1585	2116	2136	2066	1988	1458	1802	2308	2133	2318	1437	1858	2609	1830	1882
NPY	1021	413	766	971	386	1	413	31	55	1385	2102	953	0	55	413	1014	0	881	403	383	30	384	31	0	952	3810	31	384	30	1008	1	383	20	409	978	953	952	952	384	984	19	766	1	66	61	383	972	413	427	26
NPY1R	10597	5555	4928	8621	5519	6293	9427	10945	5251	5960	4768	5633	6874	5214	5771	8510	8097	10826	4187	6607	2945	7147	5730	11554	7546	6780	5976	9575	6441	7795	6850	5741	6989	9306	8636	3714	7344	6778	10544	7115	9279	9634	5865	9841	6769	2777	4941	7140	6876	9282
NQO1	3948	3277	4697	1599	3286	2633	3392	4303	4973	2872	4825	1737	1951	5030	1623	2632	3246	3575	4888	2771	6109	2008	3550	2675	5249	4522	5518	2372	2391	3280	2541	3262	3379	2860	2251	3430	3646	2751	2765	3941	1977	5028	3525	7289	1431	3162	3356	1812	3883	4693
NR0B1	138	57	24	106	0	1	48	2	24	23	57	0	171	24	57	1	0	24	23	58	0	1	1	115	3	1	69	24	57	115	47	23	0	80	81	23	105	0	23	23	161	1	1	0	57	0	0	1	0	0
NR1D1	1441	1001	965	1282	697	1094	918	1461	1577	1371	1693	949	1324	811	700	1130	742	881	1140	783	568	919	1244	1101	1401	2107	597	2239	1408	1319	1269	1845	1290	945	1421	1433	1540	1566	1052	902	1279	1120	1472	1103	1758	777	1769	1333	808	1542
NR1H3	1025	714	1022	666	493	22	223	542	567	325	159	538	637	25	674	27	231	64	635	9	496	150	1007	197	1135	999	667	64	195	500	327	244	813	52	813	501	560	18	664	1205	514	711	548	1483	1988	787	813	33	29	849
NR2E1	1118	2083	972	606	799	2234	1391	2588	1549	2003	1012	912	2182	2921	1987	1600	1570	2823	1550	1678	1255	1284	1440	1421	797	1958	2699	2321	1949	1706	1101	1621	844	1891	1439	1290	1436	2073	2070	1419	802	2460	2087	3085	3058	481	1060	2345	1481	1364
NR2F1	1617	1666	2945	3649	2550	1533	3796	1684	5117	1024	1460	1976	2740	1230	1383	1636	3377	1135	3454	5473	3070	1537	1830	2017	2852	2005	3143	1881	1270	1465	1806	1603	1998	1962	2283	1921	2503	1400	2040	1936	3547	3368	3409	1984	1360	1149	2150	1703	1330	2496
NRBF2	2623	2392	2937	4926	4893	2395	3098	1840	695	3688	2835	4141	3459	931	4725	6900	3678	2448	1180	3347	1375	4065	1144	2277	2550	2773	4085	5202	2571	2686	1817	2198	1822	2794	3791	955	2332	1467	3199	1689	2710	1898	3626	1539	2678	1060	2396	4381	2283	2743
NRBP2	6609	4190	9170	9415	9727	7865	7762	8494	7686	8190	7552	6472	6927	4636	4853	9709	5065	5286	8485	7994	6289	4007	6621	4621	9254	7245	8713	5119	5658	6141	7520	4935	4302	5862	8319	7034	6749	5065	5990	8602	8277	5177	9543	6019	3981	5629	4897	5017	8065	6483
NRCAM	37204	31375	36420	39452	34628	34959	38755	37270	37412	34268	33368	33175	34283	42375	23635	39878	36553	36279	49397	36989	37822	43783	35639	34479	37464	44688	46698	39102	25396	38205	32255	35870	31199	31333	36417	29854	36085	37222	38885	34537	33362	36153	35023	53600	33436	34782	30549	27351	32744	36589
NRG3	2741	2520	3565	2791	3894	4332	2731	3915	2829	2677	2999	2918	3345	1270	3503	3711	3142	3262	2574	2548	1920	2897	2172	1658	3265	5214	2441	4045	3265	3610	2322	2341	2982	3970	2333	3697	3053	2612	2100	3097	2735	3615	2455	3861	2090	2011	2188	3305	2558	2824
NRIP3	21448	16689	16770	24488	14463	25829	21152	18750	16907	19086	16869	19472	17081	13101	18160	23965	21475	20084	16098	17278	11948	19328	15260	17072	17166	25027	16192	23615	15263	21774	14692	19507	18121	22247	16565	15554	22140	16851	19059	21386	14736	18374	21907	19840	19935	13331	15889	21204	15657	21525
NRN1	261	724	739	811	568	800	744	1342	1527	961	960	783	1005	976	507	502	168	818	336	872	453	558	336	1120	323	330	859	527	1096	1304	551	377	446	622	1079	814	648	1168	740	296	173	829	1808	779	421	704	342	447	493	608
NRP1	4827	5232	10295	5472	8168	5334	4277	3832	4830	3944	7381	7115	5330	3677	7792	6465	5224	4790	9075	5119	3091	4484	4827	7091	8725	6591	6197	4153	7090	5114	5460	4086	3591	3633	7095	3335	4253	5843	5595	5672	4153	3074	6110	7218	7722	3065	2527	5772	6213	2410
NRSN1	4521	6456	3507	3782	4629	7323	5572	2591	5435	5593	4614	7472	5960	4578	2518	4182	6750	4647	3800	4091	4394	4231	3424	4802	2384	7255	5110	5959	6630	4373	6071	7436	5192	7647	5911	6652	5069	7247	3907	4637	4558	4723	6732	3474	4717	3706	6165	5062	3824	4347
NRSN2	5623	5856	7194	7418	7389	6483	11069	5683	5209	5607	3648	6982	6623	6013	5242	7469	5696	7859	6561	5613	7274	6369	7093	5514	4808	4939	6458	12162	9084	8587	9205	6181	7730	6797	6075	4724	5076	7622	9181	5613	6724	5910	9661	7757	6320	5550	4288	6319	6891	7723
NRXN1	51912	48398	52590	61029	50452	57872	52736	61205	51224	48606	49686	51032	55246	57522	39337	60389	54479	56809	57828	59731	48299	55609	50390	51157	64469	73583	58316	47130	42137	59794	39277	57558	48287	47013	64609	45629	55345	48694	49788	53937	42399	55176	47573	58077	57646	50731	55294	50950	41358	45556
NRXN3	14770	12396	9511	25814	14810	20593	18515	18719	12845	14282	10868	15314	15854	13016	12666	19743	14571	20480	12826	18480	18421	15582	14797	15836	17199	22229	10714	19015	13045	15778	14793	19813	14051	19492	21297	13281	15725	16055	15195	17141	19907	17013	17101	19486	14351	12322	15463	18088	10747	14694
NSF	23474	26059	15265	26543	20805	22519	33762	25293	23519	28207	18943	26687	26900	25099	22906	22776	18677	29062	12732	19540	14613	23868	21351	24184	32481	34884	17382	33843	26143	27018	27037	28595	24889	27769	30557	25817	26169	29879	27103	25576	21865	24209	28637	25531	21616	25097	22962	28632	16910	29993
NSMCE1	2287	3504	2703	3387	1871	2836	3006	2059	3738	2506	1848	2494	2415	2909	2601	2490	1980	2665	2519	2436	1388	2481	3876	1991	2946	2406	1643	2283	988	3337	2796	2857	1921	2693	3020	3636	2268	3272	1638	2129	2379	2915	3031	1863	1998	2265	2153	2253	1980	2809
NT5E	2837	2539	1809	1613	2505	2324	2187	2155	1308	1622	2398	1671	1480	2257	1655	2085	1250	1227	3131	947	2080	1216	2291	1589	4747	3000	951	608	523	1684	931	738	1726	1369	1985	1538	2689	1584	1776	3199	1918	2008	1786	1955	507	2391	1570	2054	4217	1973
NTAN1	1623	688	462	652	1067	741	645	1056	1030	1124	1066	1144	257	1080	999	958	654	806	50	857	840	976	723	2285	914	1956	1242	986	619	1893	600	1858	2256	1477	1655	747	1139	1428	1182	457	1010	2177	1492	1617	920	1054	1444	818	1834	2773
NTHL1	356	293	298	62	196	287	108	118	205	378	167	275	213	225	206	164	65	199	79	206	122	151	170	190	211	241	154	340	224	523	168	182	130	543	302	157	254	166	31	192	169	262	290	218	318	302	82	155	333	406
NTM	18909	14680	23199	18859	21907	16912	24095	21930	21269	18091	18472	17317	16881	21287	14301	19662	17029	17330	21676	22310	21043	21152	17880	16529	27126	21390	22119	17041	16933	17573	13192	13764	20036	15110	22255	18762	21372	19857	19536	21620	15943	21119	19865	27261	15683	18191	23269	17856	17124	17005
NTPCR	1475	948	2677	1639	928	2118	1742	1012	2670	2168	1676	1630	1762	1448	920	1643	1637	1843	1918	2074	1082	1222	1144	1978	2159	2501	2270	1270	1158	1327	1482	1369	1666	2125	1384	1472	2113	1563	1620	1900	2263	1659	2062	1969	2139	1558	1751	2411	1210	2223
NTRK1	7	3	2	9	1	4	11	0	5	4	0	4	3	4	8	2	5	3	2	4	4	2	7	1	5	2	6	5	10	2	11	3	2	4	5	7	6	5	8	4	9	2	4	11	6	5	2	10	2	7
NTRK2	60504	43478	55271	60564	46084	46467	64812	52380	63864	52884	50170	51291	53225	63710	39434	49058	40731	49750	67158	60348	54740	54651	59942	53262	85520	72814	57394	28035	32010	61222	31092	49341	42997	46473	73647	48514	61344	48171	43821	53759	43623	61659	47042	57879	44110	56245	62505	45886	38292	57418
NTS	1	0	27	1	28	33	31	28	18	17	1	16	17	1	2	0	16	44	0	0	43	0	1	0	1	59	16	0	45	0	19	1	0	0	27	60	33	56	29	30	1	70	0	29	27	17	1	3	1	17
NTSR2	301	105	266	400	227	338	400	364	401	314	326	335	433	221	98	493	86	220	540	308	294	370	432	239	769	714	295	101	120	401	185	88	215	150	431	220	610	191	345	317	441	564	134	343	30	393	375	568	396	154
NUAK1	13061	19180	12489	11825	12399	16685	14773	15843	9793	12245	10787	12110	15886	14086	11522	14975	16747	10314	9944	16172	11113	9046	13488	14257	12761	10854	13586	13019	14367	15139	15150	16518	15071	15518	14488	16129	15465	14953	12943	7881	7751	13023	14489	7408	15690	12827	13280	13420	13280	15598
NUAK2	5	21	6	44	53	405	16	101	2	3	23	2	1	422	204	39	40	11	244	42	26	2	245	14	11	6	48	15	16	13	47	70	49	239	9	309	252	22	39	20	44	42	42	649	838	4	32	23	80	118
NUDT1	383	188	94	195	114	43	36	24	61	98	200	36	387	30	270	81	28	167	66	188	77	47	72	310	57	51	59	130	190	331	234	157	88	162	250	71	198	36	72	33	420	66	45	48	196	89	94	87	80	93
NUDT12	499	1797	865	588	1412	988	1119	1142	868	577	1371	830	1029	685	984	778	918	954	969	1859	771	1694	1477	1296	900	1910	1674	1112	509	1344	772	1431	551	427	552	465	683	878	1073	1359	779	1528	331	1631	1342	1296	891	560	2216	1080
NUDT16	887	947	963	2757	1283	2757	637	2471	1173	1716	748	1307	248	1261	649	1511	2459	2025	1118	1614	646	492	962	2471	994	2502	2404	2425	2108	3009	1010	806	932	811	2012	963	1334	1954	1832	2753	461	744	1402	3906	3552	1750	1261	1405	3734	1079
NUDT4	641	518	797	726	1363	1161	1122	1926	966	1995	479	454	371	572	1548	507	290	2797	389	887	446	700	1303	1785	2011	487	604	1972	996	1319	1185	979	1178	606	1226	920	1458	487	1126	670	1174	2703	850	1375	413	363	1343	808	987	1250
NUDT8	10	2	8	1	5	75	2	42	32	0	0	0	38	5	43	0	31	49	1	0	7	0	6	4	1	84	4	13	42	8	18	16	6	72	7	36	4	1	16	4	9	76	39	81	2	31	0	39	42	43
NUMB	6014	5528	5368	3844	4746	5449	5238	4338	4522	6824	6444	4223	5971	6742	3392	5335	5707	5758	5886	5316	6236	5315	2913	2779	6045	4145	6105	4498	5386	5716	7627	3267	5120	5888	6932	4047	3836	5224	5611	4475	2022	5215	3340	3295	5885	4570	2940	3799	6914	3990
NUMBL	614	574	448	1467	1002	812	815	595	495	804	775	701	563	220	650	1257	558	560	66	1079	597	877	89	611	173	579	167	1142	342	911	132	328	787	1312	1992	189	1089	390	944	404	291	476	299	274	191	121	1113	253	448	162
NWD1	810	255	924	838	251	292	2206	1791	2252	758	364	434	920	2353	998	1211	378	1019	389	908	1232	916	1472	345	2787	1041	978	585	443	1565	567	349	924	352	2063	700	1505	479	299	1233	303	1112	411	680	616	572	1471	1687	712	611
NXN	325	363	538	891	1448	883	78	1222	267	1068	771	1330	158	869	513	1214	643	690	199	2125	498	1237	882	1286	297	623	331	415	679	915	359	1024	614	813	744	236	1146	300	1663	1166	422	378	245	741	259	435	822	674	214	1239
NXPH2	376	537	1276	1365	1480	874	847	981	343	1092	1831	988	854	605	543	1156	341	1286	999	711	985	1390	1602	177	890	2031	299	1157	295	1081	485	1581	944	612	650	399	1404	838	619	756	1270	1072	699	175	407	1058	1265	1228	460	225
NXPH4	2	41	12	12	26	16	0	37	3	27	24	3	29	14	13	14	16	14	28	0	15	12	12	0	0	53	14	1	3	12	2	15	2	3	2	5	15	7	0	39	25	1	1	15	3	27	27	15	1	3
NYAP1	65	8	161	35	37	59	31	6	84	118	23	3	83	19	11	96	50	9	59	78	27	6	33	28	122	31	27	11	67	38	12	69	76	17	78	81	20	74	90	14	44	30	17	31	23	32	4	57	91	56
NYAP2	1802	848	467	2381	2354	892	845	1200	689	1454	304	1460	1620	597	1321	3607	1615	1016	611	1955	315	1683	877	803	483	1045	2280	1766	622	716	666	637	568	767	1606	630	595	613	500	582	1209	803	562	433	1076	448	793	1872	705	618
OAF	1208	961	1304	729	428	750	933	1722	1186	1090	1148	781	891	2064	1281	864	624	620	1614	929	1439	963	1069	934	2481	870	864	327	345	562	628	667	1650	706	1509	1364	1399	1021	521	1782	708	946	965	1504	1026	874	1650	798	1076	698
OAT	39079	41299	30849	38503	37179	28056	35717	36720	35785	29091	33885	35603	43951	33938	34599	35186	36952	33007	41275	36853	29765	28214	37365	32890	36880	52476	40237	40357	33878	42043	33922	32136	36463	35852	38722	39991	35679	30373	32534	28652	38584	35063	40403	37015	36866	23849	33074	30577	22170	42586
OCLN	238	118	204	39	297	89	97	146	182	164	495	186	68	224	209	35	225	80	88	66	306	86	134	484	316	143	184	89	77	171	166	211	443	189	97	197	201	469	28	84	286	198	518	128	275	19	161	251	225	277
ODF3	4	0	1	14	5	0	8	0	1	0	5	5	5	0	10	0	1	0	0	1	0	7	5	0	9	6	5	0	8	5	8	1	0	5	0	5	5	4	4	0	9	1	0	8	0	5	1	14	0	4
OGFRL1	1133	739	606	358	1057	509	601	1322	589	642	637	2372	797	1542	1838	743	1773	527	945	753	2120	1195	1073	1208	1058	782	672	1332	258	1361	1101	415	1116	1174	1231	1502	849	2125	1058	933	939	1454	948	1570	1134	1189	734	2141	1608	1443
OGN	2780	130	40	188	1825	262	189	5	5793	361	4354	16	3065	3056	489	168	1548	31	1722	586	7	154	760	74	181	208	547	440	172	4546	5108	506	2126	835	2715	2692	2736	3032	112	223	5731	2827	9845	1537	451	212	3298	298	481	3113
OLA1	5617	4913	5807	6165	4913	6066	5577	4975	4025	5574	4986	5825	4776	6645	6326	4151	6104	5152	4933	6416	3713	6010	4083	5018	4080	5018	5820	6973	5086	6135	5650	6436	5684	4584	4828	3902	5107	4951	5856	5046	5227	5571	5532	4265	5674	5612	4170	5011	3882	6321
OLAH	85	25	29	54	46	33	11	33	86	12	19	34	49	61	52	40	48	21	108	66	66	43	87	10	82	52	29	81	47	43	71	58	18	50	58	147	51	74	3	29	52	48	137	17	80	56	5	10	46	55
OLFM1	11126	10731	12974	14966	13121	14124	17081	14239	14912	12783	7030	13398	14955	13557	9456	14624	13156	10222	12503	17186	13502	11639	11585	9702	16001	15175	15810	18230	14988	16705	14504	17149	11259	15763	14186	13676	13082	13489	12070	11477	12578	14572	17439	15158	16423	11157	13407	13957	14433	14212
OLFM3	8019	6665	5531	15136	6890	11862	9274	9644	10142	8852	6992	7754	5412	9837	3892	9758	8780	8138	3608	12166	3674	7139	5675	6543	11030	11237	5838	5399	6378	10330	5564	9345	2944	11726	9636	5963	6783	7807	11310	6320	5389	6947	8544	9505	6755	6896	7349	9903	8132	7982
OLFML2A	267	111	375	624	194	904	663	684	543	1269	867	375	692	654	1386	104	580	663	112	37	113	145	128	488	139	126	736	694	378	550	11	769	779	658	287	394	372	782	142	12	137	258	239	666	239	9	546	156	3	129
OLFML3	517	283	1	1486	1324	260	10	6	363	1039	1504	447	2119	1006	330	1003	1237	38	2593	271	305	379	1517	299	917	260	1	620	42	1272	4095	1002	2259	72	240	501	4	325	3	358	30	268	2750	1873	118	768	2663	27	212	6
OLIG1	1142	1820	1774	3511	1702	1647	2124	1485	1634	938	1186	2011	1421	2202	1268	1780	1854	1280	2210	2233	1895	985	2060	2600	1767	1559	1630	1273	1752	2218	2752	1675	1397	933	996	1572	1805	2104	2127	2004	3424	2013	1520	1633	3036	2340	1640	2887	2055	1621
OLIG2	237	353	444	525	215	657	569	648	279	416	193	545	317	528	251	631	688	631	880	182	943	233	559	739	358	166	529	687	473	605	93	274	337	251	766	454	205	741	149	552	457	399	195	947	1176	594	662	522	807	290
OLR1	11939	16462	2184	1044	7167	4334	11369	12054	5283	6463	9169	10737	10501	8204	10042	11658	14942	2357	7915	1836	14492	7180	7887	14432	11023	119	10863	8007	353	4794	11782	3463	15037	9638	6693	9330	6209	19930	8085	4249	1920	18469	8774	3658	11588	24857	7107	6993	16649	14209
OMD	2540	1070	1053	848	726	457	1584	1056	3762	1433	3046	858	3185	2909	856	894	293	440	597	750	608	1129	721	1766	1001	586	842	1787	1086	3283	242	620	766	1216	2236	1935	2555	2534	1846	616	3604	2148	7298	1050	175	616	496	793	824	2781
OMG	44885	43173	55245	34923	26642	29963	31713	31061	36288	27446	35220	42871	35608	54393	25602	33983	25733	25969	34414	38096	32749	38968	35326	31618	32992	25746	28828	27485	33270	41343	23090	23838	26851	28365	46068	33483	35464	22301	36527	42758	39246	34201	29083	43453	43945	39876	39045	38601	36347	25376
ONECUT2	68	113	181	173	17	55	121	5	14	14	53	56	55	119	19	5	4	46	193	20	20	98	44	29	83	99	3	17	60	15	108	19	90	41	10	96	95	17	6	49	57	23	196	12	11	115	95	84	45	44
OPALIN	10978	18732	22213	10890	6175	19432	12310	11879	18612	22320	11479	17736	11561	28642	16284	13571	12742	19966	16494	12812	10983	11883	20125	19062	9886	16112	16774	18470	19064	13457	15414	22908	24875	15666	16241	25806	16005	8616	17666	21833	16182	13188	9750	25046	28454	15089	23086	28667	11214	15428
OPN4	247	104	2	4	143	0	6	53	194	0	52	191	4	0	2	2	1	2	103	141	2	51	104	105	244	384	3	2	7	283	6	142	2	4	51	3	1	55	54	0	53	192	4	195	141	142	0	2	284	336
OPRK1	9119	7340	7364	15300	8511	14662	12510	13089	9375	9442	7805	7053	9015	9651	9226	9268	8494	12139	5826	9746	8096	7120	3582	12380	5914	14451	8631	9248	5961	8212	5508	9722	5376	17661	15234	6098	10993	8227	11402	5070	9031	18159	14184	12681	7830	4448	7718	16888	5724	7728
OPRM1	105	658	769	292	847	472	695	344	417	359	1076	611	3	304	358	90	144	1064	449	874	258	965	231	64	322	85	145	506	73	706	153	460	99	511	367	301	183	640	699	86	26	1125	364	589	98	368	614	743	450	426
OR10AD1	5	35	5	0	0	110	5	0	0	100	35	10	35	35	0	30	0	65	5	0	5	5	5	0	0	0	0	5	10	0	0	205	0	135	35	230	5	130	0	0	30	0	100	35	5	0	0	5	0	30
OR2L13	374	697	85	252	251	255	88	174	59	60	71	114	369	583	542	87	195	123	487	75	265	5	228	542	247	20	431	317	111	30	96	812	0	0	62	563	327	216	384	680	247	72	132	61	297	32	122	107	200	445
OR51E2	1	0	1	0	119	59	59	0	60	118	0	0	0	0	59	0	0	118	1	0	0	0	59	0	59	0	0	2	60	1	2	1	2	0	0	60	59	0	59	0	0	59	1	59	1	0	0	0	1	1
ORAI2	2532	962	3337	1708	1714	2254	3491	2035	2849	2692	1264	1337	1999	1951	2209	2613	1529	1805	1895	2738	1595	2366	1870	1656	3205	2055	2276	2859	2322	3205	3051	2599	916	1430	2356	1037	3025	2377	2270	2892	1143	2355	1514	1590	2355	2725	1778	2228	2216	1675
OSBPL11	9839	6258	12374	6139	6705	5158	8267	13067	11355	9974	7636	8267	8676	16859	5450	7742	6769	7289	8960	9627	10965	5857	5980	5489	10238	8165	12418	11712	8615	9665	7983	4267	3212	4684	12231	3563	9472	4378	8019	6374	4958	10252	4375	14054	9892	8938	10219	11274	7026	12094
OSBPL1A	20625	22121	23623	30717	18507	24253	22286	24688	25793	23114	16990	25514	21765	26867	19421	22759	23375	26834	18408	26242	17103	21097	21390	23207	15931	22477	22161	23528	22421	23754	18665	24942	23646	25889	24477	16763	20597	17749	23053	27348	21675	25531	24431	27709	23086	22680	20888	24256	15790	23522
OSBPL3	2764	2518	1557	2423	2915	3246	1749	2274	3099	2500	2004	2695	2305	1663	1896	2610	4627	2887	1565	3817	2185	2744	2845	3609	2717	2567	3763	1419	2708	3379	2522	3122	2963	3724	2323	2745	2237	2872	2003	2214	2302	3599	1806	4721	1721	1852	1616	2813	2572	3788
OSBPL9	7711	9040	7049	8922	5710	10950	8925	7765	9309	6860	4180	6401	11551	11411	5395	6867	6783	7732	10210	8340	5532	4761	8728	4472	7384	10277	10178	8518	4134	5112	8530	12727	9213	8790	11512	6587	9819	8278	11232	11511	11017	6901	9859	7657	8266	5384	8606	8508	5415	8864
OSM	73	71	70	2	1	1	5	0	1	0	2	1	139	72	3	3	2	70	2	2	71	139	2	3	4	2	72	72	6	70	76	1	73	139	0	4	3	4	73	70	2	1	3	4	141	6	1	4	142	74
OSMR	127	38	1530	280	901	2340	1910	951	961	388	2452	404	64	1273	773	393	962	51	46	816	1350	615	366	730	294	992	37	306	619	1355	1209	238	330	98	465	121	407	1883	2048	34	101	1892	2134	346	996	112	1236	1943	962	321
OST4	3186	2747	3101	3184	2897	2616	2483	2444	3905	3338	2778	2990	2527	3073	3028	3363	3374	2746	2930	2976	2296	2532	2294	2535	2696	2696	3909	3606	2563	3413	3326	2889	3451	2791	3116	2434	3682	2126	3158	2121	3008	2669	3524	3204	2639	2400	2531	2652	2969	3427
OSTC	1814	3275	3445	3222	3055	2138	1541	3655	2075	2219	1986	3431	2090	2540	3043	3206	3445	2065	1566	3959	1155	2121	2214	1488	2579	3491	2452	2466	1474	2932	1581	3104	2780	1559	3021	1655	2701	2044	3776	4236	2246	1851	2606	2906	3457	1820	2867	3124	2016	2162
OTUD1	860	915	6357	1729	3132	2627	1893	1866	1177	5219	3607	2695	4299	3730	1160	2803	4168	2232	2071	5046	2828	2971	5143	2249	1681	1270	5238	1462	2372	3065	1482	4381	1997	1257	2957	803	4141	1045	8220	1983	4078	1783	2556	710	3525	2579	2504	5261	785	2541
OTUD6B	6277	5143	3636	2419	2501	5030	5336	4004	5276	5314	3122	2676	4288	6498	6114	3657	2004	4688	2766	1855	2231	3292	5293	5057	5457	4627	3999	4625	3714	5869	3811	5011	2361	4048	3526	4226	4891	4539	4330	4829	3045	5839	2692	6089	6005	3146	4532	4522	2920	4702
OTUD7B	377	230	930	623	554	667	556	960	662	590	955	835	806	484	699	1378	946	781	542	541	643	777	611	941	602	688	892	1094	1199	469	513	720	1204	393	1331	642	564	151	698	1852	1092	605	1503	553	1282	1084	1437	519	600	286
OTX1	54	46	52	8	7	9	57	51	2	2	1	44	49	3	49	54	4	7	6	6	2	100	96	7	107	3	6	1	5	54	2	3	2	3	50	5	52	10	50	46	54	97	46	52	181	7	0	3	0	4
OVOL1	6	8	3	6	1	0	15	3	2	1	8	0	0	8	3	7	8	3	4	1	10	0	4	7	6	3	13	1	7	2	8	3	1	8	3	6	10	10	11	2	5	10	7	8	0	18	1	3	8	14
OXCT1	9358	8841	7056	9333	11682	9526	7957	9831	6385	7355	6393	12999	8438	7821	6598	9422	6818	10319	6899	9260	6127	11333	11396	7369	8803	14290	8272	13016	8793	14465	12803	9452	13013	8141	14680	8285	8592	11353	10936	11157	6685	11779	8486	11145	12313	7086	12081	8198	12677	12682
OXR1	33245	33263	23040	24408	36260	35011	34410	28464	27723	31750	25687	31163	30163	23499	29713	33375	32258	42251	23408	30171	28659	33676	30968	31085	32354	39749	30642	37033	28994	40747	25795	34997	32224	42283	30533	29260	32398	45642	40127	27493	25901	41735	37408	32140	32448	29214	43499	33409	31539	33630
OXTR	174	48	583	79	420	1401	413	1440	327	329	271	454	1404	234	1873	347	30	1767	13	105	0	127	177	109	160	3162	7	634	552	321	96	218	132	1499	99	87	86	18	109	426	678	2925	1618	1797	104	95	160	1797	192	295
P2RX4	2941	3199	2475	4653	1613	3471	1069	1138	3079	679	4177	2532	1204	1085	1992	2629	2096	2103	2418	1203	1818	3490	2463	991	5676	2641	929	3084	521	2742	3545	304	868	1122	4285	1079	1882	1612	1913	947	1218	3802	3546	5147	1840	5685	977	2310	2019	1718
P2RX5	307	187	18	180	192	274	151	154	107	229	226	236	303	181	239	234	103	153	187	189	204	186	62	263	121	148	86	212	346	248	127	203	44	500	103	206	50	254	220	76	83	238	66	137	283	170	36	341	182	76
P2RY12	5553	5574	3652	4612	6057	6255	3089	4154	5106	2149	5625	1699	3287	1843	7705	5847	4958	1878	5626	2298	4713	2842	5068	1153	7873	1444	1688	7917	167	2882	5657	3331	7362	1302	5858	2194	3002	3573	1917	1598	1391	7937	4977	3668	5728	6607	4068	4405	3989	4797
