	Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8	Sample9	Sample10	Sample11	Sample12	Sample13	Sample14	Sample15	Sample16	Sample17	Sample18	Sample19	Sample20	Sample21	Sample22	Sample23	Sample24	Sample25	Sample26	Sample27	Sample28	Sample29	Sample30	Sample31	Sample32	Sample33	Sample34	Sample35	Sample36	Sample37	Sample38	Sample39	Sample40	Sample41	Sample42	Sample43	Sample44	Sample45	Sample46	Sample47	Sample48	Sample49	Sample50
IKZF2	30	6964	629	178	50	26	33	25	200	742	6	12	278	13	124	75	1181	13	14	7689	63	5	80	2	91	11	84	52	45	102	16	28	15	66	2	111	10	57	13	133	6	57	17	36	63	154	8	860	10	14
IKZF3	0	6	0	15	0	0	2	19	0	35	4	22	4	1	0	2	0	14	20	8	0	9	0	25	0	27	0	0	0	0	30	0	29	12	28	0	20	0	14	0	10	0	1	0	15	1	33	0	25	15
IKZF4	85	97	1922	44	85	68	27	21	132	14	12	17	95	41	161	54	2313	2	11	50	80	3	237	23	104	11	73	28	93	63	44	272	47	458	25	190	8	50	41	210	7	82	20	118	222	2124	17	1538	18	10
IKZF5	829	198	8323	245	1010	1397	801	263	66	464	286	509	507	979	82	1578	5783	172	272	98	1060	482	70	318	91	433	63	1890	2432	511	288	2529	184	3322	342	88	316	1300	220	70	406	1501	844	95	662	4871	209	4773	218	181
IL10RA	72	21	0	9	49	49	61	9	41	0	0	7	17	43	32	68	0	0	0	373	137	0	35	0	40	0	53	86	126	86	15	43	2	0	0	39	0	136	1	23	0	47	77	31	0	0	0	84	0	0
IL10RB	145	130	0	198	212	215	327	150	318	4	1	37	212	210	257	157	0	27	2	74	329	2	233	1	213	2	207	206	185	237	157	329	49	3	2	260	1	266	13	247	2	306	367	256	3	1	1	102	0	1
IL11	111	283	0	550	2	4	331	770	0	1125	1085	712	81	89	0	293	136	1282	1327	210	0	1036	0	1101	0	1125	0	168	8	2	565	6	1112	486	1165	0	1274	10	1082	0	1170	81	59	0	1068	508	1311	0	1141	1151
IL11RA	47	36	210	24	55	42	61	22	6	30	37	43	61	58	18	56	152	71	62	36	94	6	72	19	72	6	12	78	97	81	30	58	73	169	24	66	37	169	25	72	25	47	73	78	122	124	25	169	0	44
IL12A	5	5	5562	2	0	0	1	2	0	21	7	3	368	0	0	0	5075	22	40	1	0	11	0	1	0	12	0	1	0	0	1	368	12	3491	0	0	11	0	8	0	14	0	0	0	383	3254	12	1032	24	27
IL12B	81	479	0	750	0	0	610	1056	0	1217	1444	1290	332	65	0	385	84	1307	1792	170	0	1611	0	1950	0	1785	0	256	0	0	1186	0	1656	832	2020	0	1908	2	1370	0	1655	44	57	0	1262	759	1311	0	1628	1584
IL12RB1	155	143	0	519	117	168	383	524	0	1268	595	208	208	168	0	177	14	714	217	116	78	638	0	717	0	833	0	276	210	134	260	193	948	453	771	0	577	147	517	0	901	327	149	0	855	230	1236	33	426	569
IL12RB2	20	72	249	22	10	49	137	86	0	264	193	223	30	99	0	103	308	217	129	69	53	281	0	144	0	204	0	71	19	7	152	49	98	310	208	0	117	32	99	0	123	30	53	0	327	487	258	334	186	374
IL13RA1	5427	454	0	504	5187	5805	4753	1225	46	790	665	462	83	4001	56	3781	48	880	661	431	2274	1123	59	831	90	684	94	4438	3649	2921	679	5274	807	487	1246	50	619	5108	902	31	1153	7692	2864	45	701	448	1126	751	551	1035
IL13RA2	1160	0	0	12	368	166	146	12	0	0	0	0	0	869	0	360	0	0	0	0	320	0	0	0	0	0	0	68	132	883	0	82	0	0	0	0	0	617	0	0	0	631	468	0	0	0	0	23	0	0
IL15	0	0	0	1	0	0	0	22	0	8	15	7	1	3	0	1	0	26	6	1	0	18	0	17	0	3	0	0	0	0	3	0	7	6	7	0	12	3	14	0	6	0	2	0	7	12	13	0	15	15
IL16	309	34	0	114	449	268	208	251	87	99	72	145	55	489	54	248	1	174	116	56	321	76	52	100	83	218	79	367	399	293	129	229	77	19	123	61	123	264	236	50	152	187	366	64	133	129	196	91	64	272
IL17B	15	43	0	45	25	22	16	89	0	77	46	97	5	20	0	25	6	66	71	21	18	128	0	63	0	75	0	51	12	15	111	17	148	56	145	0	78	13	68	0	126	11	39	0	76	19	96	13	50	68
IL17D	9667	122	0	280	10147	10717	7802	1313	1100	94	113	514	478	7981	687	8574	0	216	109	708	8880	90	418	107	829	136	1534	7543	7157	7709	230	5855	415	61	157	1058	57	5601	360	628	67	7945	7164	660	130	45	169	4227	100	166
IL17RA	83	18256	0	16879	56	30	329	907	48884	1198	829	1435	50431	675	64561	436	0	969	1377	2178	24	1549	97555	846	48812	1900	49817	107	13	65	33099	31	2056	508	1337	34214	1595	21	1349	35475	1135	24	110	64680	922	420	1194	11	862	1166
IL17RB	357	244	1885	221	157	193	392	822	17	914	1202	227	317	192	14	259	1955	789	551	166	148	1056	17	428	11	312	12	199	75	188	333	218	427	1261	508	21	310	114	483	12	604	145	260	12	737	1386	665	978	781	972
IL17RC	36	0	0	12	5	11	23	0	0	0	0	2	0	11	0	3	0	0	1	1	27	2	0	0	0	1	0	3	15	25	2	2	1	0	3	0	0	35	0	0	1	23	11	0	1	1	0	4	1	2
IL17RD	38	734	2209	110	15	8	128	397	0	1151	661	496	119	13	0	369	1586	1082	469	350	14	1403	0	711	0	1428	0	86	7	9	247	4	388	521	790	0	824	18	740	0	304	23	16	0	1217	1273	952	832	616	744
IL17RE	28	0	432	4	28	0	14	23	0	8	1	7	69	46	0	26	243	19	8	1	25	5	0	9	0	8	0	15	27	42	6	80	11	440	11	0	7	36	5	0	4	23	30	0	96	183	10	28	3	11
IL18	4811	529	0	131	5858	6879	5216	2605	0	5	4	2	0	9876	0	6165	0	6	3	425	8289	2	0	2	0	0	0	4658	5061	6795	3	8784	2	9	5	0	2	9417	4	0	1	2530	10010	0	2	0	3	4246	6	3
IL18BP	12	21	17950	3	0	0	0	4	0	5	37	73	513	0	0	1	11722	16	62	0	0	4	0	14	0	38	0	11	0	0	52	1037	22	4878	29	0	48	0	42	0	38	0	0	0	497	7150	7	10168	79	37
IL18R1	26	13	0	0	0	0	0	4	0	0	82	52	0	3	0	0	0	30	55	0	0	33	0	33	0	16	0	26	0	0	0	0	6	3	81	0	29	0	95	0	41	0	0	0	39	2	8	0	67	31
IL18RAP	337	0	0	9	195	240	139	92	0	0	0	0	0	324	0	100	0	0	0	0	67	0	0	0	0	0	0	320	270	105	0	88	0	0	0	0	0	252	0	0	0	189	181	0	0	0	0	14	0	0
IL19	9	45	0	15	0	0	21	76	0	82	97	120	0	9	0	13	0	117	107	16	0	101	0	236	0	132	0	34	0	0	90	0	118	140	152	0	184	2	107	0	115	0	20	0	140	100	129	0	110	171
IL1A	116	20	0	1117	72	89	367	1398	0	97	1425	1235	0	216	0	98	0	1264	1309	218	121	2352	0	2559	0	1230	0	61	39	47	400	38	1198	2219	1257	0	54	70	2344	0	3685	153	155	0	83	95	559	40	2686	105
IL1B	504	56	0	13	609	723	345	95	0	0	0	4	0	562	0	499	0	12	4	63	632	2	0	2	0	0	0	585	537	396	4	595	2	0	4	0	0	311	0	0	0	687	579	0	4	2	0	374	2	0
IL1R1	22	2300	0	31	48	70	36	16	33	1180	0	11	16	50	54	46	0	1	0	4727	83	1	64	0	40	0	47	59	48	84	18	72	7	0	1	48	2	38	1	23	0	81	65	61	0	2	0	14	0	2
IL1R2	0	0	0	5	0	0	5	9	0	19	20	16	0	0	0	0	1	10	25	4	0	9	0	29	0	17	0	1	0	0	3	0	9	10	16	0	18	0	11	0	16	0	3	0	13	18	15	0	10	15
IL1RAP	260	1181	0	1076	123	85	113	132	29	667	266	1175	63	175	50	112	26	601	682	1680	124	295	23	713	25	1488	24	300	207	89	254	121	770	219	785	41	1248	87	645	51	1094	358	32	54	1250	935	956	2	220	1151
IL1RAPL1	2400	58	2097	222	2600	2261	1369	614	126	17	8	40	356	2370	120	2045	3917	115	12	8	2212	18	106	24	107	7	104	1893	2416	3102	71	2113	25	1594	19	87	11	2414	12	77	6	2471	1855	71	48	1461	17	2484	12	13
IL1RAPL2	653	21	0	202	495	298	227	95	12	196	68	67	26	620	8	414	2	68	102	26	347	42	44	75	20	143	50	284	380	648	63	392	87	70	92	24	58	436	90	12	66	496	359	32	98	51	128	232	63	117
IL1RL1	0	5	0	25	0	0	16	33	0	38	22	25	14	2	0	18	5	39	29	15	0	26	0	28	0	26	0	4	0	0	34	0	30	18	40	0	40	1	25	0	18	0	1	0	25	16	24	0	33	14
IL1RL2	1341	0	0	96	692	775	417	127	0	2	1	2	0	1008	0	299	0	25	1	0	632	1	0	1	0	1	0	1114	926	620	1	357	0	2	1	0	1	555	0	0	1	806	542	0	2	1	0	180	0	0
IL1RN	132	72	0	23	76	103	93	23	0	0	0	0	0	96	0	82	0	4	0	36	118	0	0	0	0	0	0	61	145	94	0	91	0	0	0	0	0	89	0	0	0	113	64	0	0	0	0	34	0	0
IL20RA	664	4	0	20	1130	1127	540	109	14	3	9	5	8	549	6	573	0	5	7	7	646	11	5	12	14	2	20	732	783	554	12	599	9	9	4	6	5	657	7	7	4	658	586	5	7	2	6	302	9	3
IL21R	31	46	0	8	0	0	5	12	0	41	97	111	0	3	0	0	0	85	109	0	0	64	0	76	0	126	0	29	0	0	5	0	8	7	107	0	55	0	76	0	9	0	4	0	42	67	10	0	142	123
IL22RA1	28	141	0	259	0	0	201	657	0	712	674	539	39	48	0	153	15	741	767	189	0	711	0	821	0	712	0	70	0	0	437	0	668	496	763	0	690	9	556	0	735	0	60	0	604	300	728	0	691	733
IL22RA2	29	93	0	191	0	0	113	477	0	396	545	489	0	32	0	78	41	736	449	114	0	533	0	825	0	722	0	1	0	0	402	0	549	526	790	0	482	0	507	0	510	0	65	0	405	266	826	0	576	715
IL23R	83	510	0	423	0	0	876	1126	0	1248	966	1388	49	53	0	639	174	1231	1691	257	0	1610	0	1154	0	1845	0	239	0	0	1014	0	1363	1072	1697	0	1601	58	1444	0	1378	49	164	0	1548	476	1292	0	1779	928
IL27	0	37	0	14	0	0	29	130	0	179	172	112	16	2	0	29	0	121	178	30	0	211	0	213	0	146	0	3	0	0	80	0	109	91	141	0	152	10	126	0	110	0	11	0	121	67	138	0	136	198
IL27RA	20	1	98	7	49	57	60	42	0	27	2	38	13	34	0	29	115	1	2	0	24	28	0	9	0	10	0	16	17	51	9	48	1	76	0	0	0	20	12	0	11	55	85	0	31	82	19	80	2	10
IL28RA	29	475	0	121	0	0	96	312	0	573	269	276	164	20	0	54	5	639	459	539	0	574	0	542	0	562	0	55	0	0	157	0	454	196	498	0	447	0	194	0	541	160	20	0	358	184	694	0	494	640
IL29	0	0	0	0	2	3	4	0	0	10	6	6	0	3	0	10	0	0	19	8	0	3	0	0	0	9	0	1	0	0	0	2	5	0	3	0	0	1	0	0	11	1	0	0	0	5	6	0	5	10
IL2RB	4	109	0	6	0	0	0	60	0	184	46	118	0	21	0	14	0	154	107	19	0	106	0	95	0	158	0	10	0	0	91	0	9	119	119	0	62	0	146	0	107	0	15	0	153	9	130	0	54	106
IL31RA	13	395	0	15	0	0	25	409	0	212	122	94	0	0	0	55	0	503	73	199	0	405	0	321	0	387	0	14	0	0	49	0	26	278	80	0	157	0	432	0	41	0	204	0	799	2	106	0	66	22
IL32	1	223	0	2	0	0	30	10	0	74	20	47	0	6	0	9	0	33	49	227	0	53	0	37	0	72	0	26	0	0	40	0	86	51	77	0	62	0	24	0	38	0	15	0	49	11	90	0	37	57
IL33	1256	2057	3574	501	931	205	567	129	581	544	620	686	947	1181	615	697	1566	187	1182	2024	747	251	796	575	437	1335	739	412	517	1034	515	825	897	1705	172	577	147	1139	195	903	751	921	529	204	628	1832	1718	898	641	379
IL34	30	2906	0	5466	18	199	39	15	9630	246	15	1267	6480	159	8070	19	0	351	125	1730	32	172	8878	1	7994	4	6990	38	58	13	2770	13	1653	87	209	7463	124	25	677	6271	8	158	26	5734	164	45	240	10	137	206
IL4R	283	236	172	239	820	841	775	867	0	1235	832	679	7	523	0	704	313	501	704	377	231	530	0	728	0	800	0	363	666	396	331	477	458	404	604	0	783	691	324	0	473	235	419	0	740	415	520	498	594	656
IL5	326	317	0	108	33	27	123	110	0	238	472	254	4	98	0	66	1	229	392	37	25	128	0	179	0	136	0	50	6	60	49	94	110	418	97	0	296	62	379	0	806	31	81	0	827	80	45	59	114	551
IL5RA	143	0	0	84	123	207	112	66	0	0	0	0	0	168	0	79	0	0	0	0	359	0	0	0	0	0	0	187	272	305	0	150	0	0	0	0	0	295	0	0	0	302	349	0	0	0	0	107	0	0
IL6	19	34	1263	30	15	16	55	191	0	73	161	113	163	19	0	5	945	148	105	13	19	171	0	73	0	70	0	36	15	16	79	67	128	398	67	0	78	26	105	0	73	9	14	0	221	721	75	841	149	185
IL6R	123	1362	710	153	145	174	125	201	23	100	232	57	169	210	60	185	310	86	180	656	203	76	57	336	45	86	34	177	135	95	183	138	42	528	79	19	92	177	98	19	70	168	115	27	162	526	81	533	72	49
IL6ST	130	1614	486	1235	127	87	59	96	2437	94	81	345	2999	102	2286	268	975	69	91	2343	330	129	3684	127	2298	98	2993	202	313	225	1650	187	987	475	123	6361	66	93	884	2910	177	68	129	4712	67	687	49	913	106	69
IL7	109	1	2288	4	134	110	145	12	0	2	1	0	256	272	0	167	1700	1	1	0	106	1	0	0	0	0	0	88	92	179	0	285	0	574	1	0	0	217	0	0	0	104	267	0	376	572	1	1066	1	0
IL8	194	523	275	264	261	156	128	131	468	446	0	128	469	269	319	360	850	64	0	239	480	0	313	0	443	0	509	169	393	407	69	291	48	125	0	506	0	348	98	331	0	152	424	373	25	75	0	727	0	0
IL9	54	1	0	3	76	45	79	38	0	1	2	0	0	64	0	102	0	21	1	0	120	2	0	0	0	1	0	85	122	103	2	54	0	0	0	0	2	79	3	0	0	71	90	0	3	2	0	60	1	4
ILDR1	21	395	0	143	0	0	80	163	0	1000	219	571	10	19	0	102	1	409	630	73	0	599	0	342	0	633	0	69	0	0	471	0	398	403	664	0	333	0	584	0	563	4	81	0	707	186	577	0	180	778
ILDR2	189	625	0	2477	140	191	99	114	3240	22	40	403	1494	292	1914	38	0	60	63	562	34	58	1245	60	1778	37	1597	155	105	381	109	193	295	35	32	1987	55	220	226	1976	75	117	22	672	102	47	64	0	14	89
ILF2	56	5045	708	7745	57	72	23	29	14357	24	3	5109	13025	118	16091	30	1636	11	3	4910	42	11	18702	24	14823	10	15044	57	52	77	5369	197	4280	544	16	19243	0	57	2443	12986	6	70	34	18351	5	962	18	1135	0	11
ILF3	438	60	25	36	436	350	184	104	15	5	0	3	3	332	9	131	25	7	0	49	211	0	6	0	15	0	18	250	355	372	3	263	0	5	0	9	0	242	0	6	0	260	231	6	0	10	0	97	0	0
ILK	72	15	1401	32	54	96	80	44	21	9	19	7	175	79	15	85	496	27	13	4	90	16	12	20	13	10	12	60	65	133	13	76	22	307	24	11	16	54	11	18	3	95	69	3	180	815	15	693	16	10
ILKAP	180	376	5936	1026	121	143	119	109	858	9	143	594	2324	151	996	208	4110	211	4	536	277	2	1977	213	1376	274	2146	89	131	213	233	1721	114	161	78	1040	219	196	742	1257	1	150	244	1602	1524	4451	71	6007	9	6
ILVBL	133	82	1323	283	79	69	52	149	944	74	44	155	289	77	739	62	951	58	66	14	141	107	256	33	770	122	401	78	121	85	243	85	323	365	100	346	96	66	106	469	53	94	123	606	243	592	39	685	82	113
IMMP1L	14	107	13239	122	6	11	42	218	153	363	139	198	755	8	178	101	1785	416	229	48	6	322	127	149	155	326	142	11	12	6	173	1928	204	4217	221	112	315	6	351	207	117	19	40	101	1004	4764	229	6070	122	315
IMMP2L	43	34	0	49	86	72	75	196	0	155	145	88	0	38	0	48	11	112	210	74	66	189	0	204	0	121	0	46	53	32	134	48	77	65	165	0	147	48	167	0	195	49	56	0	136	81	197	26	316	104
IMMT	23	174	331	96	38	26	13	26	163	34	7	23	131	49	127	41	257	6	5	190	34	8	105	6	80	3	80	39	27	55	71	25	31	272	6	144	3	34	21	190	7	29	33	151	41	173	3	141	7	5
IMP3	1183	23399	165	28	625	576	499	43	22	6373	14	8	70	1002	66	563	126	4	14	40262	657	18	47	10	67	13	22	371	473	855	29	453	51	34	30	50	10	993	72	44	17	1203	814	47	32	62	22	356	17	28
IMP4	57	285	120	197	63	64	149	27	235	88	523	279	475	75	225	191	96	123	143	412	51	304	601	81	376	31	306	64	43	64	257	65	214	61	171	1107	51	52	174	283	157	34	61	710	286	143	203	96	344	302
IMPA1	2	138	491	9	31	29	62	8	8	45	15	5	17	117	6	64	610	21	2	268	1	6	8	18	4	22	10	31	1	59	2	121	4	163	9	8	20	88	10	2	2	32	87	0	90	230	11	611	5	4
IMPA2	7224	5	0	611	6015	7325	6398	1291	0	1	5	0	0	8425	0	6545	1	88	0	0	7326	5	0	10	0	1	0	6683	7437	6168	11	5798	5	7	6	0	6	8275	1	0	5	8098	6127	0	1	10	5	2904	7	1
IMPACT	133	1849	12106	162	144	172	84	144	135	901	319	238	1696	112	540	163	13087	391	399	2313	193	163	405	371	405	469	270	138	118	176	339	1308	244	6908	290	135	305	136	363	135	218	120	141	135	2260	11600	596	9612	472	246
IMPAD1	1259	35496	14592	12	555	775	363	162	5	0	0	1	1142	563	4	837	12549	0	0	59775	574	0	6	0	5	0	7	463	508	917	2	1646	2	6530	0	4	0	886	2	2	0	810	691	4	849	8157	0	7893	0	0
IMPDH1	155	168	22125	520	121	116	162	446	544	471	487	256	3745	134	480	255	16089	471	340	280	74	430	545	250	489	177	414	173	88	64	365	530	432	14539	255	618	235	90	177	413	169	165	68	519	3296	13062	332	9330	288	330
IMPDH2	0	4577	217	18	0	0	0	0	30	518	0	2	68	0	24	0	116	0	0	5064	0	0	25	0	26	0	35	0	0	0	2	12	2	85	0	33	0	0	5	6	0	0	0	20	29	63	0	58	0	0
IMPG2	176	97	0	82	93	100	128	313	70	102	333	141	48	104	100	80	11	419	142	69	133	371	117	333	78	130	74	153	144	98	208	96	110	61	110	46	112	79	377	55	276	77	112	91	133	155	288	56	244	262
INA	8	6	887	9	14	13	17	4	9	0	0	6	75	17	12	18	887	2	0	1	8	0	9	0	19	0	18	9	14	10	4	91	4	433	0	8	0	13	8	3	0	17	12	11	78	527	0	409	0	0
INADL	39	531	114	547	24	26	11	14	1295	12	11	143	1177	33	1563	22	39	18	16	350	9	27	1306	9	1081	11	1076	21	24	28	422	15	130	49	25	1230	24	33	68	1357	22	26	27	1144	28	82	14	76	14	9
INCA1	1267	11	0	91	1393	901	1779	269	0	5	19	11	0	947	0	1817	0	39	6	3	1451	15	0	25	0	0	0	834	805	1955	31	896	13	15	19	0	22	1578	9	0	11	1926	1421	0	8	30	11	817	13	10
INCENP	0	0	0	1	18	4	7	15	0	4	0	0	0	10	0	14	0	9	6	3	10	4	0	3	0	0	0	9	15	21	0	7	1	0	2	0	1	17	1	0	3	7	10	0	4	3	4	12	6	3
INE1	138	188	0	249	68	86	183	580	0	557	799	563	54	141	0	188	8	600	687	149	75	680	0	646	0	765	0	58	53	95	196	83	435	328	536	0	911	79	434	0	471	96	187	0	276	271	640	50	528	980
INF2	13	90	0	71	16	8	5	0	183	1	3	63	185	5	223	10	0	12	3	66	6	13	239	11	187	2	196	8	11	5	67	5	35	11	0	219	22	12	17	195	25	7	5	240	13	0	3	4	4	22
ING1	16	327	0	27	8	0	8	0	82	322	1	17	58	24	44	8	0	0	1	650	24	2	64	3	92	1	56	16	8	16	19	16	7	0	2	62	0	24	17	72	3	8	0	112	1	0	3	8	1	3
ING2	343	2075	84	1874	557	709	923	275	5622	0	0	152	5050	1331	7208	819	76	40	0	1928	508	0	6863	0	6905	0	4547	635	644	690	2078	1010	2096	20	0	4777	0	1186	2226	4855	0	635	1165	4401	2	56	0	688	0	0
ING3	27	766	1573	23	40	49	31	21	48	340	26	43	198	41	60	47	1761	41	68	860	53	10	50	10	50	36	44	37	48	38	30	113	95	494	42	30	61	72	45	92	51	31	57	32	121	1054	11	1147	70	13
ING4	3683	159	386	113	1544	1393	924	202	8	0	3	5	37	3211	7	1484	477	3	0	139	1867	3	5	0	12	0	11	1599	1415	2834	4	1342	6	226	6	6	3	2539	10	6	3	2479	1686	6	56	349	6	684	9	3
ING5	63	55	21	146	129	158	154	42	171	4	8	65	108	216	202	140	20	6	1	67	101	5	267	1	233	1	196	95	74	144	119	199	36	17	3	209	1	192	50	75	3	171	183	198	7	18	6	128	4	1
INGX	1103	0	0	167	6520	2424	4262	4869	0	0	0	0	0	8108	0	6654	0	2245	0	0	5498	0	0	0	0	0	0	3763	8007	8753	0	5653	0	0	0	0	0	9697	0	0	0	4115	7023	0	0	0	0	6466	0	0
INHA	159	50	9087	25	63	24	57	43	0	137	86	47	1161	143	0	79	6032	111	145	22	39	107	0	101	0	117	0	28	2	131	81	28	106	3628	57	0	123	99	68	0	80	95	68	0	475	3576	93	3820	135	146
INHBA	69	647	0	455	15	39	238	932	0	708	1376	1079	85	75	0	415	54	1002	1310	739	12	1247	0	1425	0	826	0	301	35	14	1272	10	1443	1528	1541	0	1162	53	1229	0	1122	25	73	0	1142	583	1265	11	1728	775
INHBB	941	20	639	101	908	692	446	154	0	23	18	106	9	812	0	1732	612	34	75	27	3330	21	0	39	0	96	0	1421	1773	1695	104	1440	76	219	113	0	62	534	21	0	18	457	916	0	47	430	84	1762	75	53
INHBC	0	1	0	2	0	0	3	19	0	89	64	129	2	39	0	3	0	122	109	2	0	56	0	40	0	13	0	1	0	0	47	0	69	17	67	0	92	0	47	0	49	0	1	0	69	10	89	0	106	76
INO80	0	112856	3706	115	2	2	3	0	134	12479	0	18	440	1	109	2	3689	0	0	148160	1	0	115	0	92	0	103	0	2	2	39	408	14	1045	0	125	0	3	6	118	0	3	1	100	571	2967	0	3017	0	0
INO80B	2939	315	0	361	2223	2548	2086	781	638	328	268	385	317	2069	552	2395	18	297	210	321	2575	206	471	304	559	257	650	1949	2943	2394	427	1928	279	341	308	677	190	2892	391	597	273	2743	2471	566	340	114	185	1094	203	179
INO80C	201	291	1801	72	205	174	133	505	48	446	65	129	469	180	99	180	1341	457	749	1077	240	411	87	380	111	53	117	122	257	211	65	152	75	887	63	54	90	226	105	204	390	201	207	66	404	1029	385	1293	762	90
INO80D	410	21	3010	2167	375	593	1262	2214	4	6089	3784	3156	312	523	8	662	3040	2011	1484	419	692	1889	2	6650	2	3788	6	557	612	469	369	592	1930	3693	3064	6	4087	584	3810	6	3214	596	1239	10	2617	2186	5253	1637	692	4514
INO80E	2154	24	0	157	1931	1882	858	205	0	38	12	40	0	1357	0	1058	0	69	50	3	1775	63	0	34	0	97	0	974	1542	1780	13	1183	55	16	54	0	21	1005	23	0	57	1493	1203	0	29	37	10	819	62	96
INPP1	0	927	0	758	0	0	0	0	953	2	1	394	2114	8	1384	0	0	27	1	1080	0	1	2421	26	1624	0	1295	0	0	0	700	0	425	41	14	3636	26	0	281	1194	13	0	0	2493	13	0	14	0	1	26
INPP4A	1186	25	330	73	1369	1797	907	163	13	4	0	5	46	1308	3	1468	178	18	0	34	1991	0	10	0	13	0	10	1281	1765	733	9	1588	4	108	0	19	0	1350	0	10	0	1973	1650	18	29	109	0	1280	0	0
INPP4B	352	6112	50	7098	216	445	425	819	9049	657	503	3771	10248	318	6621	253	99	724	808	4188	243	935	9336	706	8778	476	7473	285	284	250	7272	243	2372	174	518	13031	441	276	795	8997	434	1007	385	12688	417	198	695	104	618	368
INPP5A	0	2150	287	1874	0	83	0	157	2059	210	28	403	2145	40	2179	5	236	376	45	1371	0	46	3600	292	2180	165	1226	0	0	0	1323	4	433	188	94	2908	8	0	213	4463	135	94	0	2594	322	200	67	124	39	167
INPP5B	648	1709	722	279	272	608	225	7	2172	1	3	273	1531	336	2568	96	428	0	3	580	511	0	2674	1	2811	0	2375	425	495	180	804	153	275	86	0	2189	3	263	318	1923	2	406	409	1640	1	532	0	393	2	1
INPP5D	3	1529	0	2223	2	6	6	9	3310	305	9	2178	2400	5	4377	5	0	13	12	1297	4	18	2771	4	5849	12	2469	6	6	0	1109	1	102	3	27	4884	8	4	60	1540	28	3	8	4880	22	6	8	0	11	20
INPP5E	2465	327	4990	444	1489	1297	624	542	415	494	398	362	1300	1877	657	1379	2092	601	498	457	1372	461	339	449	435	589	239	1250	931	2043	384	1556	453	917	454	463	716	1667	482	862	509	1476	1389	838	1015	863	608	1685	478	663
INPP5F	103	187	2357	75	111	124	138	21	180	196	0	53	148	242	146	195	3527	13	94	111	135	29	195	15	169	0	188	178	125	160	71	279	104	611	23	175	17	154	34	210	44	112	119	162	959	754	12	3153	47	88
INPP5J	0	2	0	42	0	0	6	0	82	0	0	7	84	0	60	0	0	0	0	1	0	6	42	6	62	6	81	6	0	0	2	0	7	0	0	84	6	0	0	2	0	0	6	44	12	0	18	0	0	6
INPP5K	60	140	364	169	63	58	114	194	0	424	223	151	38	152	0	98	514	256	336	72	63	272	0	351	0	311	0	94	22	68	272	115	347	525	260	0	256	75	315	0	280	41	80	0	372	261	215	440	397	432
INPPL1	3626	32	0	178	3481	3234	4075	424	0	68	44	23	3	2750	0	3300	0	176	127	1	4149	117	0	9	0	125	0	2249	1085	2749	34	2048	158	19	28	0	44	1702	41	0	127	2686	4187	0	90	23	70	2042	116	119
INSC	1	23	0	17	0	0	13	43	0	30	21	7	8	1	0	2	0	55	12	4	0	72	0	40	0	37	0	0	0	0	29	0	34	17	56	0	25	0	46	0	58	6	6	0	37	12	57	0	34	36
INSIG1	46	50503	175	867	13	13	641	2246	100	13413	2002	2187	159	122	95	506	232	3545	2446	68535	13	3337	90	2972	117	2485	128	114	26	13	1331	44	1912	2231	3128	93	2147	29	2395	59	2954	66	196	99	2483	1038	2550	98	2088	2768
INSIG2	150	430	68	186	133	146	536	696	116	1321	889	404	70	318	69	178	112	1252	330	65	155	1371	75	403	61	278	30	136	153	173	258	197	654	157	376	53	472	250	558	95	336	204	212	72	413	230	1173	201	931	465
INSL5	337	1032	0	1455	0	0	1057	4044	0	4810	4841	3934	238	262	0	780	302	4729	4544	570	0	4653	0	5626	0	5938	0	403	0	0	2976	0	3927	3314	5586	0	5213	23	4542	0	5201	142	430	0	4251	1973	4850	0	4550	6297
INSM1	8	9	0	4	0	0	0	24	0	4	20	28	8	0	0	11	0	17	31	0	0	2	0	24	0	24	0	3	0	0	35	0	34	6	18	0	41	0	19	0	27	0	0	0	36	6	9	0	38	18
INSM2	0	0	0	1	0	0	0	46	0	16	1	0	0	0	0	0	0	1	0	0	0	15	0	0	0	15	0	0	0	0	18	0	1	17	17	0	15	0	16	0	0	0	15	0	1	0	0	0	16	16
INSR	111	3504	232	2231	184	229	203	64	3466	307	17	471	2060	202	3561	198	407	64	28	3535	29	69	4971	52	3669	77	4104	143	101	112	1657	251	713	96	65	3276	49	131	528	2241	26	196	210	2676	219	68	43	421	33	26
INTS1	28	224	0	135	33	35	48	222	187	841	711	571	288	33	253	35	4	202	348	274	20	259	259	1439	210	553	231	35	11	34	173	13	271	45	460	179	729	23	595	421	377	25	9	200	445	19	847	8	339	643
INTS10	219	1506	888	2897	286	161	1395	630	357	5109	7340	2853	1050	579	518	2578	747	3857	1771	1023	312	3270	202	2882	216	3136	278	988	149	360	1330	601	1655	3594	3196	261	3165	479	2135	553	3076	204	513	489	2863	2562	1800	342	1571	4396
INTS12	1369	1102	221	83	798	788	409	272	16	649	25	23	15	1446	6	560	477	29	40	1499	596	13	8	20	6	28	4	478	675	1368	18	813	19	195	24	8	26	987	26	5	21	916	645	8	42	279	16	619	13	27
INTS2	110	78	2381	83	142	132	99	20	70	16	0	27	39	108	66	135	3962	5	0	143	135	0	66	0	118	0	126	158	139	114	29	133	29	1402	0	70	0	149	54	2	0	146	129	58	94	2710	0	2618	0	0
