	Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8	Sample9	Sample10	Sample11	Sample12	Sample13	Sample14	Sample15	Sample16	Sample17	Sample18	Sample19	Sample20	Sample21	Sample22	Sample23	Sample24	Sample25	Sample26	Sample27	Sample28	Sample29	Sample30	Sample31	Sample32	Sample33	Sample34	Sample35	Sample36	Sample37	Sample38	Sample39	Sample40	Sample41	Sample42	Sample43	Sample44	Sample45	Sample46	Sample47	Sample48	Sample49	Sample50
HIST1H2AD	365	31	0	21	190	125	101	12	63	0	39	40	63	196	42	196	0	12	0	2	350	52	84	20	21	2	63	0	365	95	23	175	33	12	45	42	24	160	30	42	28	190	15	42	32	12	37	15	45	25
HIST1H2AE	171	609	6	619	385	549	525	346	1634	122	181	100	1624	985	1086	389	65	185	122	150	440	242	2177	193	593	143	1644	338	292	431	596	205	686	102	128	1176	104	457	363	1076	190	468	194	1121	85	91	244	263	354	161
HIST1H2BE	834	0	48	39	673	196	312	23	0	0	42	2	8	903	0	500	24	42	42	0	775	78	0	3	0	79	0	171	760	265	39	474	42	87	4	0	3	366	3	0	0	498	198	0	12	16	40	18	42	0
HIST1H3J	1	0	11	1	37	74	37	60	0	20	1	0	2	74	0	38	4	41	1	0	74	0	0	40	0	20	0	0	37	37	22	1	23	2	4	0	2	74	21	0	19	74	0	0	43	1	1	39	2	20
HIST1H4H	0	0	492	29	380	238	143	178	78	31	39	216	238	0	78	220	164	45	29	107	48	0	78	20	78	53	78	217	0	309	0	143	80	176	8	234	20	143	8	0	54	167	96	156	136	328	10	423	58	0
HIST1H4K	0	2	0	1	36	72	37	39	0	0	4	5	1	72	0	37	0	2	4	0	72	3	0	1	0	2	0	0	36	36	0	0	3	0	2	0	2	72	7	0	4	72	0	0	0	0	3	36	4	2
HIVEP3	5273	3184	1612	1429	8635	2016	3170	2571	915	2202	3690	2897	670	2144	1082	4580	1798	3710	3516	6205	2952	2232	2204	2860	1345	4423	1253	4347	4576	3764	2308	3805	1977	1585	2662	1395	3418	6077	2841	398	2074	3517	1454	1139	2881	1762	2526	2516	2744	2645
HK2	358	305	59	148	221	332	146	241	114	70	162	281	344	279	279	397	117	317	384	198	538	27	224	286	224	37	169	254	621	461	63	849	368	334	27	232	401	384	174	55	165	1006	43	173	610	415	186	98	165	469
HK3	5	1	0	95	1	2	3	24	2	62	486	46	3	4	2	156	0	50	137	45	2	35	3	130	2	199	3	92	1	1	118	0	46	21	85	6	266	2	26	3	246	2	38	3	22	193	168	1	47	65
HLA-DMA	8	49	19	145	2	8	5	3	4	1	0	278	2	7	4	10	19	0	138	208	16	276	4	0	8	138	8	143	6	13	278	18	140	4	414	4	0	5	4	0	138	9	6	4	138	148	0	12	138	276
HLA-DMB	22	0	0	0	44	22	0	0	0	0	0	0	0	22	0	22	0	0	0	0	66	0	0	0	0	0	0	22	66	22	0	66	0	0	0	0	0	22	0	0	0	132	0	0	0	0	0	0	0	0
HLA-DOB	0	62	0	31	0	0	0	0	93	0	0	0	0	0	93	0	0	0	0	31	0	0	186	0	62	0	31	0	0	0	31	0	31	0	0	155	0	0	31	155	0	0	0	93	0	0	0	0	0	0
HLA-DRB1	1591	34	279	429	757	1590	1172	436	7	33	7	13	9	1928	12	2349	279	9	9	1891	4612	27	3	8	3	13	2	1174	837	2762	19	3936	13	82	37	3	13	1173	34	13	36	1257	2265	9	24	210	23	817	7	44
HLX	26	1	0	38	18	25	37	38	0	6	4	35	38	9	0	51	0	3	4	3	24	38	0	35	0	0	0	8	27	11	3	7	38	1	73	0	70	0	36	0	2	14	9	0	2	3	35	11	3	1
HM13	1814	1021	2448	920	1226	1193	1866	1616	120	839	1660	1021	319	2187	170	1567	4376	1532	1448	2171	674	1923	153	1898	239	2023	211	1567	1446	1094	1583	2025	1377	3415	1928	135	1678	1863	1534	84	1409	1874	1532	140	1240	2556	2200	1304	1727	1394
HMCN1	108	14	10	76	85	6	12	127	16	23	22	124	18	47	21	111	1	56	135	18	1	65	30	107	21	44	19	50	86	43	129	48	128	15	162	45	67	87	46	20	24	88	127	26	190	65	38	7	86	26
HMGA1	56	179	211	38	42	236	268	322	84	105	86	84	322	84	292	100	568	104	82	66	232	119	221	122	222	63	159	43	37	136	274	412	113	144	170	100	88	254	85	81	106	324	331	89	304	872	175	1077	135	91
HMGCLL1	1656	1761	418	906	1293	1748	1682	2241	274	3292	1233	1195	654	2110	190	1372	769	3441	2503	790	881	2748	188	2096	424	4132	316	1163	675	1323	1221	1472	1990	737	1615	350	2259	1682	3596	396	914	1645	2793	427	3573	1181	2269	572	2821	3466
HMGCS1	37121	30688	21664	29190	38260	36793	29239	23084	45988	23561	17605	27398	46614	41360	49762	32358	25861	17895	23200	28247	39283	18472	38926	23927	37026	19726	48846	31120	35391	33034	31694	41141	25161	19254	15950	35418	23786	46673	17726	49414	23029	34747	34551	48835	20226	28333	20323	34620	24873	18243
HMGN2	5491	4200	1890	4287	5679	6206	5221	4652	6738	4283	4557	5656	4395	6311	8140	5820	1608	3569	4328	3947	5667	3629	4101	3196	4864	4814	7705	6073	5951	7679	4811	5306	4793	3083	3444	5523	5370	7398	5005	8756	4368	5569	7477	7711	4280	2636	3832	4263	3804	3464
HMGN3	20564	12337	15498	18316	18333	19221	20728	15050	13379	19995	16972	19019	14509	25679	12145	20593	14161	15723	21043	10209	18353	17490	14576	16648	16717	18655	14579	20203	18131	20140	16368	22552	17045	18560	17152	16611	19220	23085	19247	8591	18489	21205	23405	14959	20928	16494	15252	20092	20266	15170
HMGXB3	1752	1461	438	650	1939	1187	1136	3273	198	1845	1549	1508	345	762	286	2411	1069	2050	364	1514	2264	2556	428	3646	474	2666	329	1357	2500	2014	1738	1769	665	1368	1142	347	2184	1502	2229	216	1186	2315	1960	413	1221	654	2030	1131	1047	1404
HMOX1	188	783	0	505	188	94	101	412	369	69	157	739	1143	280	1476	315	0	62	38	547	282	514	374	252	1112	131	739	187	561	187	183	561	48	8	175	5	255	280	503	1107	396	657	93	1110	133	179	385	186	159	260
HMOX2	4267	1985	4092	3248	4144	5777	4846	5887	1509	6375	8375	3154	1095	5273	1289	4697	6771	6971	6574	2174	3540	4233	1317	6895	1896	9690	1380	7733	5592	4026	3828	6195	4402	9222	6347	1680	6121	6376	8002	1386	6068	5141	5024	1622	6466	5139	5325	3787	7133	4608
HN1L	772	1156	34	1536	170	2482	994	211	931	112	480	369	2597	2544	925	1800	90	148	95	2033	2760	446	3486	88	1357	229	730	2384	942	682	1057	1050	1312	46	236	6244	27	1602	959	775	94	2021	1191	3598	343	93	179	41	312	299
HNF1A	7	29	48	0	5	5	49	94	0	85	57	74	0	6	0	22	85	61	82	0	2	95	0	69	0	77	0	15	4	7	28	9	49	44	134	0	42	7	74	0	43	5	2	0	54	45	51	75	90	65
HNF4G	37	0	0	37	54	18	0	21	5	0	0	5	10	90	5	19	0	46	1	5	36	0	25	46	10	1	30	36	18	36	0	36	3	66	24	10	46	18	33	5	22	18	54	15	25	0	23	0	1	44
HOGA1	772	153	146	313	716	131	681	691	55	297	111	68	211	517	11	184	124	54	54	185	593	313	298	11	103	213	11	701	644	702	323	1850	114	432	375	574	330	461	295	11	117	1253	532	298	36	109	67	499	247	204
HOMER2	93	407	23	229	76	168	346	88	97	32	778	664	206	41	106	474	15	124	1140	425	61	1209	12	124	234	1600	188	0	214	122	162	107	181	188	1021	52	93	137	1144	190	1795	91	289	139	381	16	906	29	534	756
HOOK1	3258	1316	1086	754	2743	2211	2102	2836	753	2619	6866	3207	1265	2863	1122	3400	2684	2882	4436	3264	1673	4335	693	3484	731	3173	1008	2375	1184	3057	1814	1913	2875	1259	3767	1219	3057	3152	4082	1068	2571	2714	2686	1802	4599	2397	5057	1666	5399	3557
HOPX	12136	3422	4547	3287	7558	7709	6329	5900	1476	5017	8613	7808	2321	5275	1492	7692	5438	3401	7086	2215	13219	5867	1608	6164	2655	7374	2657	7343	10763	7860	6177	10261	4492	5525	5866	1521	8548	10220	5770	473	7175	12530	8850	1477	3761	4940	4697	7627	8039	7042
HOXD1	0	133	0	157	0	0	0	178	48	356	90	0	60	0	24	0	0	133	90	0	0	133	36	268	48	178	24	0	0	0	0	0	145	0	45	60	399	0	45	48	45	0	0	24	0	0	266	0	223	0
HPCA	75	192	125	165	111	132	224	220	354	183	256	199	473	107	270	135	248	105	258	95	59	210	356	302	450	183	293	50	126	112	273	68	338	152	199	332	233	162	385	331	244	146	133	422	217	148	268	90	231	187
HPCAL1	398	864	835	963	362	408	486	1062	439	836	1022	815	1174	417	512	456	790	302	1009	1015	240	554	822	560	824	593	722	243	153	315	1006	480	641	267	476	817	784	581	729	1388	257	645	637	793	931	554	474	786	411	250
HPCAL4	3013	1520	3209	2419	3172	5715	4735	3539	866	2709	4871	2905	2204	4972	804	5557	8526	3348	4226	1461	4189	3763	1513	3897	1141	4171	952	5509	2793	4876	2491	3984	2856	3510	3676	1310	3268	6751	3893	584	4880	6420	3497	1162	2773	5514	3607	6679	4379	4127
HPDL	26	1	0	0	18	16	137	8	0	0	1	328	0	20	0	121	0	0	121	120	1	0	0	44	0	240	0	1	9	16	328	9	88	89	296	0	164	8	1	0	2	1	153	0	122	44	208	0	164	89
HPGD	3	1	9	37	3	2	2	53	0	17	3	70	0	56	0	3	18	26	148	8	3	93	0	94	0	67	0	4	2	3	76	0	161	65	153	0	69	9	4	0	11	1	16	0	97	58	112	13	39	68
HPGDS	81	854	837	1525	116	153	191	755	15	4	1494	843	30	121	15	123	837	1497	1526	904	210	813	15	2243	15	38	15	111	0	158	67	200	2291	932	103	45	9	42	11	0	787	74	311	30	41	593	8	228	781	817
HPN	80	342	0	16	690	406	255	163	161	45	0	71	37	91	837	474	0	34	2	40	67	0	803	35	896	2	195	406	36	475	567	404	5	49	19	837	155	306	18	563	56	136	91	563	20	1	17	203	41	35
HPS3	374	4023	15	983	298	273	418	555	482	1576	315	1116	698	334	446	345	116	1153	981	6486	569	1039	453	714	575	1805	574	168	159	361	871	340	1294	630	1128	1072	736	306	1291	13	1157	221	641	765	626	121	1714	151	922	595
HPSE	564	5	1424	323	376	122	450	581	0	246	558	32	249	276	0	133	1247	116	252	8	520	107	0	182	0	21	0	344	304	417	38	785	476	557	225	0	446	406	540	0	715	577	406	0	199	389	129	797	52	91
HPSE2	546	3	30	61	109	109	229	337	3	30	405	62	11	327	4	2	54	139	363	1	0	422	2	146	5	97	2	654	218	109	143	0	166	15	97	4	103	109	199	1	372	218	0	4	120	25	361	12	100	418
HR	19	536	0	29	26	48	33	32	0	42	41	40	0	39	0	26	0	79	97	798	32	152	0	51	0	80	0	12	21	17	1	2	85	40	180	0	78	33	252	0	223	31	17	0	215	42	83	16	81	280
HRCT1	2	1	0	1	0	0	4	8	0	9	2	3	0	0	0	2	1	5	5	2	0	0	0	6	0	6	0	0	0	0	0	0	9	0	9	0	6	0	2	0	6	0	0	0	8	1	3	0	6	1
HRH1	3453	237	1007	1411	2395	2828	4058	3264	611	306	2293	406	225	4212	610	4078	2053	5435	1767	1	3771	3545	427	1857	480	1744	661	2129	5999	3873	485	4605	562	715	418	241	68	4752	566	1111	394	3003	4529	427	372	1708	5373	3629	166	1738
HRK	52	52	113	188	211	187	67	75	382	72	259	219	143	75	265	110	229	57	102	272	41	168	239	334	405	151	573	79	73	68	308	93	148	371	99	402	59	69	201	188	222	35	63	282	215	153	142	93	193	53
HRNR	1331	0	745	221	1359	1525	1325	696	0	522	467	517	149	758	0	2542	1341	61	539	30	3429	410	0	715	0	296	0	2528	2028	1367	486	149	101	915	303	0	299	242	101	0	351	365	909	0	551	884	114	1654	12	79
HRSP12	5487	3310	891	5200	5149	7188	5785	4635	3471	3003	3270	4212	1890	5252	3275	6935	1203	2808	2566	2587	6251	4652	3543	4726	3499	2436	3740	6461	9069	4787	3944	6689	3870	1964	2606	3283	3164	7124	3682	3868	2752	6128	7458	2873	4714	1761	4947	3488	3028	3466
HS2ST1	5244	2554	563	2708	4392	3481	2421	1429	4514	1780	346	2302	2197	4558	3358	4675	1113	1266	2063	2692	3923	2105	4141	1593	4341	1556	3992	4501	2419	3158	2898	6010	2635	674	1581	3002	2146	4150	1385	2047	852	2287	3442	2661	954	1637	1799	3120	1691	1135
HS3ST5	2572	1702	1593	792	1220	1221	573	1535	2286	1475	1940	2140	1651	1304	1515	1641	881	867	2306	271	459	1589	1827	1532	1756	1819	2613	988	145	1701	2389	1767	1775	1455	2301	1454	2975	1265	1581	1319	1175	1485	1352	1316	1877	1771	1324	2034	2224	1164
HS6ST1	268	176	607	173	237	241	821	797	360	143	781	287	346	213	281	87	1106	1487	728	184	83	1283	264	3635	304	2096	382	1454	166	270	1649	157	1708	1708	194	439	3074	148	287	141	239	114	422	264	219	2078	1769	534	1882	4898
HS6ST3	4997	2099	2718	1143	5673	6812	5818	3281	102	3165	5102	2527	356	6517	91	6623	5094	4094	4255	1622	2277	5151	431	4376	529	5856	326	2776	1597	3787	2856	3708	2815	3833	3025	458	4554	4910	4398	210	3762	5473	4201	533	5689	1439	5327	4731	3787	2966
HSD17B12	9857	10766	1912	9966	9537	8043	8357	6837	13063	4956	5263	8149	14202	8977	10779	7614	2039	7003	4603	12808	12082	6141	13786	5227	16290	5842	17372	9522	9744	10231	9922	13568	8263	4278	7037	17789	5193	9001	8330	12543	5615	10797	11864	14465	6283	3624	7350	4562	5242	5346
HSD17B3	0	84	0	0	244	122	61	86	50	48	48	0	176	0	184	122	0	0	48	5	0	1	130	72	130	25	96	122	0	183	43	61	4	0	25	54	1	61	27	54	27	61	0	62	1	1	2	61	48	2
HSD17B4	9214	11920	2952	16735	10860	9136	8588	7045	28389	6865	5439	14789	23095	7845	26381	8401	3857	6630	6333	9678	10168	8591	18884	9172	19946	10476	21785	12946	12364	9679	12840	14135	10099	4892	8453	20234	7891	6994	8849	25124	10670	13562	8486	25642	7286	6182	8913	6619	9090	9131
HSD17B6	3908	2248	11561	2442	1928	1760	861	2506	3099	1654	1356	3039	2529	2028	3513	1669	12193	1043	840	1214	3224	1869	2625	2324	2213	498	3040	1036	2967	1190	2044	2252	1600	8752	4345	1689	2840	1984	1741	6204	2160	2632	2226	2355	3678	9364	1858	6773	1080	284
HSDL2	13860	3037	7715	3432	13717	10198	7591	5496	3948	2614	4503	3504	3171	11171	3004	13777	3067	3275	2949	4538	15437	3315	2828	2731	4578	4284	5060	12217	10974	7068	2828	18516	2445	1859	2795	2786	2695	12872	4409	2851	1147	10336	12195	2614	4428	2168	4691	7362	1896	2009
HSPA12A	2351	4831	7286	2787	3327	3496	3998	7245	5482	8159	5705	4909	6133	3022	4893	4792	11829	13802	8733	1497	2726	10804	3084	9704	5355	15806	3825	6295	2980	5111	6932	5013	8639	9474	6387	2874	7743	5205	5661	3388	7979	5328	2439	3679	7554	12059	6043	10383	8449	12708
HSPA12B	1	11	56	0	0	0	0	6	0	13	1	0	6	0	0	1	30	5	1	25	0	2	0	3	0	4	0	0	0	0	1	10	3	21	2	0	2	0	3	0	1	0	1	0	8	20	1	38	2	1
HSPA1A	341	55	0	95	273	197	280	155	4	74	173	197	7	140	4	122	25	88	190	98	273	150	6	181	4	127	6	105	256	220	66	294	172	62	124	12	47	245	102	6	157	290	229	6	65	50	128	69	108	81
HSPA2	1116	5046	4008	9876	2724	1997	1342	3242	10638	4177	4215	3163	6125	857	11187	2072	4070	3433	3919	2642	1656	1690	9419	5142	8207	4285	5111	1135	1440	1290	5031	1119	3937	2029	3828	11100	1346	1737	5903	10053	3826	2368	1972	7919	1789	2068	2110	4078	6647	730
HSPA4L	7784	6860	2944	8617	9466	5690	8387	5539	6422	7266	6380	9578	6279	8381	5719	8351	5634	6813	10672	4279	5979	7074	7340	5132	4373	15716	7974	8107	6012	5050	9707	7132	7215	4932	6288	6704	10077	8059	5839	2601	9998	7878	5571	1698	6396	6449	7909	3556	9377	9900
HSPB1	974	637	568	836	996	1049	957	827	233	479	1079	664	459	818	314	882	546	744	1010	956	854	623	578	932	336	774	277	1066	844	843	522	922	865	972	592	684	387	953	454	415	706	1021	1074	397	422	595	514	517	596	505
HSPB2	237	78	600	97	172	481	149	172	91	470	662	324	188	317	125	537	1155	579	528	24	430	21	47	809	194	956	162	272	369	242	168	282	150	1031	349	55	689	349	181	143	152	485	384	119	320	974	470	270	0	472
HSPB3	715	400	1120	392	989	1076	1384	938	1220	986	1116	954	984	805	552	1532	2098	968	1179	262	928	1236	1004	1074	1456	2074	748	992	1219	1361	773	676	977	1630	1243	748	772	1358	1278	1004	1296	1252	889	1436	660	1423	1453	676	1857	1381
HSPB8	10356	2495	1743	2522	5475	5450	2966	5412	1970	2129	8674	2590	2001	3368	1441	3604	1768	4942	5898	4011	11564	3057	2763	2082	1848	6632	1458	5497	9387	3097	2824	6541	1990	4416	5337	3145	1891	6574	4722	2327	1479	8225	5498	2284	4567	2075	1947	4197	2347	2998
HSPG2	10	124	0	45	1	2	41	38	2	162	677	48	4	2	0	328	0	62	336	546	2	364	2	69	2	93	1	0	1	1	8	0	37	42	30	4	25	2	334	2	46	2	0	4	358	6	371	1	331	90
HTR2C	10786	2127	1910	12940	12498	4800	6763	2036	8972	8893	10151	10461	5797	3930	6877	5805	4151	3065	6497	2890	3643	2153	11243	4410	5391	5903	13932	7406	2994	7633	4695	4242	3658	534	2390	9554	4974	10585	3812	2655	6698	5700	8252	1812	3003	4133	3927	2302	5122	4658
HTR3A	4	0	0	337	237	474	237	586	0	554	13	150	0	474	0	255	0	34	432	263	474	101	0	346	0	293	0	0	237	237	151	0	365	1	421	0	297	474	293	0	1	474	0	0	189	77	541	237	604	31
HTR3B	449	25	0	322	44	138	228	20	0	433	39	27	0	135	0	39	0	4	65	0	253	28	0	39	0	423	0	19	121	286	63	53	249	210	215	0	65	367	18	0	24	266	153	0	277	5	445	38	50	43
HTR5A	213	1239	931	825	335	342	1134	1211	2588	3087	2456	2972	1576	222	1174	591	1457	2268	1835	1303	182	1726	1049	939	2495	2514	2825	279	300	356	1450	223	2309	1199	2077	2428	1924	466	2905	1719	2228	510	205	2315	2130	1343	1775	973	2176	1458
HTR7	1	1	0	380	0	0	190	3	0	381	48	428	0	0	0	2	0	382	286	94	0	191	0	239	0	98	0	0	0	0	1	0	240	237	3	0	4	0	192	0	47	0	0	0	193	0	142	0	238	0
HTRA1	38289	13113	4765	17379	29007	28470	20110	14848	13742	16764	12124	21407	10026	30714	14058	28612	10494	11266	15104	10153	41591	14230	13107	11784	12645	18885	11551	26472	41158	20848	16442	34510	15595	10071	17017	14046	15272	30394	13441	14354	18010	26364	27092	11327	18637	7688	15398	17720	15914	12357
HVCN1	123	260	452	372	120	122	279	652	510	58	367	394	277	159	494	74	322	108	115	194	182	768	270	501	273	27	376	151	122	213	321	222	209	13	8	189	250	31	524	887	35	93	120	388	55	39	276	178	488	7
HYAL1	1	374	790	86	17	17	110	167	0	595	97	358	0	68	0	45	0	506	318	0	0	424	0	190	0	296	0	17	0	34	447	226	81	695	416	0	101	51	301	0	380	17	51	0	350	473	378	367	90	318
HYAL2	130	42	100	55	277	14	168	129	14	25	81	42	48	525	0	161	40	95	74	13	155	56	14	142	14	48	7	147	153	41	112	133	89	53	78	28	108	51	32	14	79	135	160	28	44	78	104	81	58	60
HYDIN	1037	684	64	133	1084	1315	768	418	204	488	248	334	91	597	108	1099	144	340	195	1342	477	471	13	224	159	539	306	680	1278	771	161	874	260	170	433	212	375	812	469	105	237	871	1103	108	405	167	388	169	274	297
HYLS1	995	1044	75	1852	479	1650	1559	2401	2364	1090	3368	1980	4057	1522	1588	1529	963	4222	2819	613	1317	3566	2214	731	2472	2604	1687	1876	632	242	1392	1045	2823	1849	739	3679	1952	1267	3804	2577	3332	1701	1132	1631	2173	823	1686	182	2851	1372
ICA1L	10755	9840	11817	8628	13613	14468	13375	15269	10206	15035	13102	11627	6385	14105	5737	14374	11183	11939	13392	7990	13615	15678	9397	11922	10721	17615	9702	11318	12812	11780	11093	13181	8568	9122	12116	8392	13323	17856	13586	8661	8156	14724	14427	8466	15003	9448	13400	11301	10920	12060
ICAM2	33	555	1650	144	32	32	125	238	0	591	94	105	227	64	0	65	454	279	103	1174	160	143	0	238	0	2	0	32	0	64	286	199	146	298	196	0	96	32	1	0	92	0	96	0	332	668	93	919	145	1
ICK	1323	6060	2644	3745	1030	2218	800	5637	8522	4981	2569	5209	7721	1829	9697	466	3083	3637	3977	2127	982	3878	7027	2562	10921	4236	7670	670	1758	751	4230	930	2844	5291	2957	8712	3374	1271	3355	4283	3954	860	2683	8348	4370	3376	2185	2259	3014	5521
ICOS	27	1	5	1	22	21	22	13	0	2	0	1	1	45	0	47	2	8	5	0	108	2	0	11	0	5	0	23	1	44	1	65	14	1	10	0	10	24	5	0	1	1	63	0	14	3	4	25	4	3
ICOSLG	47	504	150	271	175	103	62	363	83	17	21	249	536	76	103	141	167	10	3	594	197	570	759	456	277	135	73	108	42	163	407	164	241	67	367	1435	355	74	594	83	576	122	93	778	139	397	216	180	45	249
ID1	182	42	80	40	99	234	78	176	10	118	23	37	60	134	14	12	119	17	31	83	124	38	50	120	22	138	10	46	286	9	129	70	93	248	91	98	160	264	114	14	14	72	177	50	103	101	51	35	206	203
ID3	141	206	1237	89	258	212	257	236	49	311	10	150	200	209	68	174	873	23	19	364	93	95	50	273	46	97	65	222	286	231	54	269	104	770	153	31	155	132	98	60	117	121	250	48	121	894	22	625	182	107
ID4	17578	3607	5615	4730	18551	18144	11708	8224	3852	2480	3085	6033	3212	12890	3966	13707	2544	3402	2573	1900	19301	4409	4343	2253	4766	3613	5055	14114	19623	10307	5026	18870	3960	2896	2956	3809	2336	15808	3688	4491	2147	17595	14623	3603	3540	4330	6286	11727	2226	2528
IDH2	2687	1672	36	414	1799	1862	1743	1932	310	782	1710	946	753	2030	1784	1208	16	1170	1568	1183	2807	1167	1617	830	1734	258	588	2027	2740	1083	1111	2255	1029	807	439	1299	761	2002	1269	848	955	2223	2310	962	2076	621	1429	540	375	2359
IDS	19388	13494	25650	16254	20414	15931	17927	19962	11090	22033	21861	21345	17084	18994	11113	18737	38537	18688	24851	15219	17245	18653	12546	24893	9808	28036	11029	20486	17178	19556	20571	18261	20185	24128	23125	10982	21435	20644	22512	9449	20621	21902	16136	10994	20396	36876	21900	20132	26594	23678
IER3	0	6	185	12	4	8	5	1	36	27	53	72	109	8	36	6	74	35	19	40	0	18	36	17	36	25	36	8	0	0	0	12	48	14	16	108	0	8	0	0	36	12	12	72	51	55	45	115	48	17
IER5	1181	2307	2880	2352	2251	1642	2006	1610	1734	1472	1503	1558	2907	1291	1627	1076	2350	1506	1316	2954	1090	1327	4166	1915	2574	1574	1894	1532	1333	2626	2685	2080	1790	2771	1445	5692	1330	1343	2158	3400	1660	2095	1468	3596	1900	2025	1096	1565	1891	1243
IFI27	1	4969	16135	1209	1	1	474	1480	746	1008	476	1804	4379	1	2238	5	8565	1435	1060	8531	3	1011	2984	1590	1492	126	2238	2	4	0	2857	1074	1965	3933	1644	1492	477	3	20	5222	708	2	2	746	2170	6874	493	10182	1000	20
IFI30	425	187	639	1573	756	407	24	630	21	170	269	3198	39	391	19	496	639	34	1740	3167	1174	3681	18	49	21	2164	22	1985	1158	375	3745	1111	1596	262	5499	51	556	388	1739	2	3470	2238	47	34	2259	2693	1318	166	1604	4283
IFI35	391	16	7199	27	275	112	145	45	12	35	37	60	768	186	16	253	7046	45	67	41	387	35	8	23	20	40	8	82	384	192	50	573	61	3098	61	16	21	255	18	4	6	264	4	16	499	2904	26	1607	24	10
IFI44	1018	2966	13282	4167	950	1184	1480	1905	228	2213	1849	1492	1910	592	341	729	9462	1159	714	2098	1179	2113	459	3190	333	3088	451	545	769	483	1880	1527	4051	2584	3694	520	834	1204	2320	578	4616	715	554	286	4766	6548	747	6837	2208	1682
IFI44L	1821	1971	24239	1818	2034	1939	1986	2396	427	1831	2210	3768	5424	3279	1035	3902	9821	1127	2913	6971	7888	4423	1122	1579	562	2076	843	4050	68	3416	3731	6801	2527	1730	5476	609	794	2173	1356	2254	1323	276	4971	474	6332	6086	529	12823	2295	2561
IFIH1	6	66	2356	205	3	3	5	430	232	288	673	39	1112	3	174	74	3596	385	397	652	3	150	116	74	174	295	232	291	2	6	113	187	122	662	408	232	39	4	316	0	10	3	3	116	500	612	28	2809	111	2
IFIT1B	125	0	0	2	1	1	0	378	0	397	200	0	0	1	0	323	0	646	324	0	3	396	0	250	0	521	0	0	1	4	0	2	575	1	251	0	648	0	523	0	3	3	4	0	771	0	323	0	125	396
IFITM1	2491	5534	34061	5053	1802	5346	352	3666	930	3109	4625	2920	8088	1782	2790	1789	17695	6282	4051	8099	1778	526	4522	2716	1860	1302	1587	6368	3556	1782	3473	2115	7304	9511	3518	2261	5262	3453	2096	6911	1850	3552	3552	1732	10542	12663	247	15329	2468	2644
IFITM10	51	250	1928	484	167	178	205	625	178	472	867	259	567	172	382	478	1752	1123	250	237	125	393	375	883	316	799	268	93	174	132	830	185	467	1298	710	186	896	239	457	170	475	359	134	188	356	1453	267	447	390	530
IFNAR1	2909	5342	8178	8236	3150	3891	4704	5326	8640	5611	4561	5241	6067	3567	9480	3181	14727	4539	5876	3466	4118	4782	6805	3380	7648	4571	6262	2794	3076	5796	5830	3646	5287	10124	2874	10428	3124	5083	7949	9157	4905	5073	4239	11719	6223	15394	3275	7440	4828	3426
IFNGR1	12352	25294	11620	16469	9575	14844	7264	7144	19858	5595	9606	12411	21930	10294	23919	10428	6814	9196	8574	26364	11825	6413	18772	4816	13599	10112	17750	16034	17148	9742	12526	7374	6359	5996	10188	17730	4465	11377	6618	19484	5362	12098	8754	22381	8212	8741	5143	9377	5954	6932
IFNGR2	4875	3352	3956	2018	3533	4339	4750	3007	1568	2996	3327	3595	3044	4436	969	2342	3712	3343	3071	6045	3132	4563	1494	2439	1967	3143	1053	3623	1676	3940	2972	3180	3267	2595	5000	1215	1552	2881	2898	1447	2693	2080	5759	1917	2668	3706	2238	2725	2214	4039
IFT27	1463	542	679	297	1298	1313	1296	1137	167	593	1449	1342	339	1198	224	2399	303	1716	360	965	2738	940	196	1301	217	1210	231	1403	2796	671	1044	1851	704	1186	1648	239	1606	2178	755	131	325	1607	1727	156	1381	401	1565	997	1307	593
IGDCC3	70	429	448	749	83	139	177	833	802	745	596	456	33	146	1058	123	115	416	511	412	44	605	2425	122	1490	418	1194	208	109	94	846	135	132	32	207	1082	250	121	242	57	570	69	74	1078	105	336	241	61	347	80
IGDCC4	20075	28870	5347	15535	17537	15804	14614	14663	13455	13664	14879	17015	10671	15438	10247	16984	3849	12133	18164	20528	16828	13557	17602	8478	10689	18518	21385	14602	12507	16285	14251	18713	9957	4573	10382	13330	14869	18693	15732	9874	17747	15769	20564	10429	12904	8188	10985	7183	17803	16713
IGF1	12803	5836	6270	12362	12228	13643	12867	10305	7730	9929	9966	8790	8181	12731	5930	9900	10322	9539	14571	10104	8975	11019	5330	9533	5611	11955	6236	14591	9026	11427	11783	10409	9521	9164	9398	9871	10901	11120	7861	6258	9371	11792	13287	7777	8348	7649	9543	12075	10818	10124
IGF1R	7173	3630	6969	10185	5476	8223	9942	7130	4575	6416	8565	8124	6900	6180	4666	8083	4394	11925	8964	4675	8548	7991	4978	5797	5087	10037	3425	9475	8974	6746	6441	6703	9080	7323	9270	5883	3502	7890	9688	5116	7035	9074	10017	4852	8148	5685	9369	6744	6821	3635
IGFBP2	1	0	140	7	0	0	2	9	0	12	4	3	28	0	0	5	64	9	6	5	0	5	0	6	0	2	0	0	0	0	4	4	10	50	7	0	5	1	3	0	1	0	0	0	9	41	1	56	9	2
