	Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8	Sample9	Sample10	Sample11	Sample12	Sample13	Sample14	Sample15	Sample16	Sample17	Sample18	Sample19	Sample20	Sample21	Sample22	Sample23	Sample24	Sample25	Sample26	Sample27	Sample28	Sample29	Sample30	Sample31	Sample32	Sample33	Sample34	Sample35	Sample36	Sample37	Sample38	Sample39	Sample40	Sample41	Sample42	Sample43	Sample44	Sample45	Sample46	Sample47	Sample48	Sample49	Sample50
NEU4	34	35	14	27	4	44	4	0	6	19	31	0	0	12	4	4	36	0	10	7	21	7	12	17	28	18	29	16	1	4	54	46	8	30	15	0	5	12	29	10	10	47	18	36	17	46	2	17	34	3
NEURL2	19	1	22	21	18	42	2	0	0	1	0	22	0	42	0	21	0	0	18	0	42	36	0	36	63	63	42	1	42	36	0	1	1	1	22	1	1	1	0	2	20	19	18	39	18	21	18	21	21	21
NEUROD1	16	81	145	372	84	220	548	1	360	226	0	0	242	430	62	0	82	157	157	170	162	254	62	581	106	283	103	660	687	157	156	178	82	219	207	0	143	657	399	344	62	159	220	281	97	82	17	116	0	170
NEUROD2	118	207	106	89	147	16	428	170	333	157	28	143	60	381	37	468	42	66	70	436	32	121	86	233	187	435	50	485	91	27	336	223	112	90	138	126	143	98	74	232	313	155	41	16	44	20	43	90	9	187
NEUROD6	2686	2590	3542	1516	599	1511	3712	1399	1870	1516	980	1866	1907	2100	295	1751	1507	1403	2448	3591	1534	3975	3325	3857	1267	2410	772	5000	4077	3100	1842	3983	4786	1550	2284	66	350	4062	1012	1239	866	1496	2950	1651	1251	1411	748	1064	58	2648
NEUROG2	8	7	12	1	0	6	1	7	1	1	6	0	1	0	1	1	6	1	7	2	2	8	6	0	2	0	1	0	1	1	0	13	0	0	6	0	0	6	1	0	0	1	0	6	1	0	1	2	0	4
NFASC	9655	3337	5714	3921	4354	4784	3609	5219	7423	3921	3129	5624	7182	4929	3838	7278	5510	3188	5429	5900	3116	5209	6599	7648	6386	3233	4483	6924	5341	9282	1820	6124	4927	6441	6851	11906	10987	5233	5212	3267	7321	4161	3449	6216	4345	3447	5050	4815	5394	3123
NFATC1	217	725	27	1214	436	539	48	1	195	327	420	6	1126	32	404	31	418	425	29	79	322	73	32	324	7	132	4	175	214	58	417	178	180	751	177	0	25	408	428	405	537	315	204	294	538	548	400	164	403	59
NFATC2	118	4	5	107	230	5	4	337	66	32	4	355	10	38	113	163	101	35	79	73	74	41	34	152	98	45	27	71	8	138	66	19	40	1	44	319	202	6	8	230	2	1	38	2	30	1	122	37	72	72
NFATC4	207	782	143	1727	860	548	10	10	16	288	946	141	1441	410	684	18	669	776	65	24	666	439	48	648	260	35	392	169	257	316	552	651	62	555	469	128	322	867	942	797	355	20	66	33	855	604	680	405	736	14
NFE2L3	3473	687	665	1348	1563	776	1230	2366	2117	895	2156	2337	2623	704	1587	2879	2257	1881	1618	6026	278	884	708	1427	2573	2326	3117	2305	1355	821	2537	1843	662	3302	1129	201	1292	649	4759	1816	1075	1638	624	1547	1653	1226	356	554	3096	3220
NFIA	40800	30098	37577	48137	48416	66767	26638	42778	41686	29980	59526	35918	35332	27268	48428	40409	46568	66624	37810	43320	45384	39058	33728	31530	52906	37129	51576	41758	38861	42191	49445	42130	20135	32456	49870	28939	31789	23335	51287	28228	26432	33203	33499	35140	50686	31752	39737	49726	49300	44733
NFKB1	2859	2569	3059	1993	4137	2604	2236	2191	3436	2761	2280	2421	3737	3364	1847	2788	3078	2604	2719	3265	1315	5854	2362	3170	1374	1842	2404	1956	1760	3227	1988	2612	2430	2607	2535	3495	3838	2059	2215	2219	2728	1881	2283	4178	1479	3658	3797	3704	2179	3661
NFKBID	202	241	99	719	240	191	271	9	202	462	761	269	578	382	297	0	225	258	245	0	382	356	135	244	147	261	687	143	537	200	434	406	195	461	297	23	129	298	102	132	51	170	277	191	337	209	468	111	386	121
NFKBIE	1020	259	509	1118	592	667	250	501	414	315	1923	275	954	476	1333	1387	1101	283	677	1406	693	1537	237	568	535	564	1092	920	164	405	600	1236	289	565	755	9	177	364	924	584	728	396	329	1208	159	742	640	478	819	549
NFKBIZ	7953	2927	15273	2871	9305	4721	5000	6019	6433	5738	8153	4745	890	10379	7597	2263	10750	6171	12653	8537	6504	2024	15907	5149	4387	2406	5418	4638	3587	1816	9561	9362	7172	1550	4470	7881	7774	2137	6729	7956	2564	8883	2611	2523	3315	8111	3878	5557	8110	5347
NGEF	168	123	257	357	134	169	800	193	85	235	53	201	116	331	158	179	258	492	435	1069	371	450	137	177	587	364	248	96	180	766	403	80	340	356	84	125	248	322	124	84	212	217	180	324	152	29	146	114	195	1130
NGF	167	169	261	348	251	22	329	0	321	32	81	249	162	351	167	154	176	800	75	73	542	365	295	122	549	108	177	493	317	198	152	274	830	315	339	2	390	383	229	518	880	464	367	240	259	309	88	105	506	552
NHLH2	368	85	87	9	20	14	29	154	422	3	129	48	142	61	222	263	135	389	496	666	184	61	252	480	73	207	29	291	130	278	131	553	352	3	129	32	212	167	89	163	214	146	392	272	597	129	47	145	140	630
NHSL1	21401	22372	19219	20703	16890	23900	9247	20123	18672	18117	31706	13013	24848	9797	25060	7514	20784	21287	17442	7276	27738	15405	16058	10548	17967	18261	29475	13233	14759	17764	24222	16611	6376	13372	24204	9690	17668	12227	22288	15623	15699	22804	13748	20854	17006	14142	19763	23282	20164	13937
NHSL2	390	393	135	368	691	362	179	851	21	54	534	391	22	178	227	130	657	53	51	171	132	29	85	335	550	239	830	125	356	187	756	375	131	382	161	1032	1243	511	634	668	441	524	125	449	383	363	164	265	611	19
NID1	4056	4337	3373	1437	4252	2564	263	2440	252	2906	3285	4170	265	2332	986	1183	1185	603	2839	601	2641	1138	109	362	1465	1010	2171	402	240	144	3722	198	1131	220	2471	4942	1501	1831	2875	1628	1049	1049	1777	955	1761	1561	1382	2589	2299	735
NID2	1877	517	1539	300	1102	820	298	865	495	1007	860	460	2531	842	348	64	661	396	358	76	1173	331	161	1860	423	237	1077	299	829	1613	118	266	787	1499	997	1372	1719	887	575	1706	1885	624	784	1118	569	751	1316	1454	444	324
NINJ1	933	757	356	1605	824	1026	844	217	1757	1201	2332	553	1121	482	1685	520	462	1325	1644	552	726	937	545	1247	200	626	1231	799	1452	1046	498	1017	1238	596	907	165	609	1282	522	410	806	460	1364	1751	179	758	1298	805	800	815
NINJ2	795	234	209	157	645	74	642	569	647	173	53	1345	176	331	305	1435	188	935	536	1461	317	321	968	126	1377	63	293	404	19	517	357	666	273	387	323	3973	2387	619	359	391	109	471	536	318	439	68	538	54	306	1147
NINL	1886	2479	3214	5069	3653	4223	2531	628	3566	3179	2996	2317	3462	3837	4446	1548	4007	3403	2316	1548	2427	3647	2409	2926	3749	3843	3457	1770	2655	3791	3879	2682	3819	3871	2691	850	1303	2446	4855	2028	5554	5268	1789	3793	2520	3584	1795	4289	3443	1769
NIPA1	5358	1813	2657	5786	3148	5056	6677	4447	3050	2696	2207	2417	5579	6202	1455	5764	1733	6779	5290	6034	4159	3820	5406	4550	6214	2208	4244	7849	4428	5680	5200	6212	2650	2674	7595	1450	3487	2953	4668	1011	3622	3639	2874	3275	3626	2241	4649	4405	6263	5090
NIPAL3	13258	10344	12039	10659	15065	12551	11973	21500	14008	13830	7173	20332	11323	14231	12537	17533	14560	17363	12014	21652	11867	12817	16433	10660	19043	14292	13154	18314	11713	14518	8426	14133	11283	16070	18561	26243	17969	13176	11282	10193	13471	14508	12701	12660	16378	9757	18788	10619	10028	18710
NIPAL4	339	1145	15	33	4	80	198	81	183	70	44	206	172	17	227	164	15	43	81	152	68	55	499	561	313	42	142	50	8	181	815	100	149	1	273	25	34	352	39	140	39	263	18	206	179	523	292	5	66	196
NIPSNAP1	2692	3205	2393	1960	3621	3612	1867	3204	3305	2893	2280	5343	3497	3449	3481	1044	2851	2837	2687	2677	2922	2571	3118	2329	1628	3730	1908	2025	1981	4429	849	1853	2264	2634	3059	2754	3440	1791	1920	3406	3740	2354	1466	3164	3846	1542	3531	4107	1713	1561
NKAIN1	1037	478	84	85	445	30	1243	267	517	856	747	606	1013	263	48	1725	68	1014	208	1102	61	835	312	71	1823	228	828	612	1257	77	492	827	73	1353	859	924	516	176	872	115	364	1041	103	203	1169	8	1940	1865	354	968
NKAIN2	8818	2060	6743	7439	9128	6707	6035	14329	6308	9871	4158	20493	3936	4205	2151	10463	3199	9502	5931	16763	4220	7840	8905	3181	18031	6778	9444	9197	5453	4707	1368	6978	2160	5663	4198	31377	17102	3830	10798	6973	7745	2705	2314	3331	10229	4188	14615	13758	8600	10696
NKAIN4	1257	1286	2981	1492	2293	2842	366	3674	444	2187	3505	904	626	572	1894	921	2355	2178	1887	263	2568	1145	358	417	1570	1961	3055	460	1076	809	2551	894	540	440	3012	2124	1118	505	1674	591	537	1244	756	1564	2317	736	1655	1968	3200	818
NKD1	835	503	1516	2787	4170	2533	530	399	144	4381	799	2238	75	128	84	3461	819	656	258	1983	247	908	511	415	1268	2182	2759	895	2557	450	610	860	289	242	884	152	387	19	5324	2051	339	200	366	1470	2317	3827	4210	8832	2860	920
NKD2	1	22	16	2	1	14	2	0	4	15	19	4	26	8	9	0	18	0	7	6	18	1	8	5	0	5	12	0	19	10	1	9	6	1	12	4	4	5	8	15	1	4	6	4	5	7	6	16	10	1
NKRF	5576	5154	2657	6818	8489	4536	5435	7151	6021	7073	2190	5533	7346	10490	3983	5730	5503	8774	6694	4511	4805	6807	9185	7283	5642	6476	3316	9519	7362	6920	2614	12198	6180	5369	3422	8301	3666	8307	4307	7083	8033	5515	3419	10010	4505	4370	5187	6660	12719	6189
NKX2-1	0	0	0	0	90	0	63	45	0	0	0	0	0	45	45	0	90	9	9	27	45	9	0	0	9	0	0	0	45	18	9	0	0	0	0	0	90	90	0	0	45	0	90	0	45	0	0	0	45	27
NKX2-2	156	76	86	132	180	209	53	14	150	119	178	90	129	22	83	66	166	170	153	108	146	77	46	140	104	122	234	89	44	146	91	124	12	69	210	45	124	59	131	36	176	25	43	79	174	72	150	228	159	217
NKX3-1	1171	5308	2430	5518	7122	6449	1934	698	2510	1302	7051	1193	7749	4052	5246	701	1103	7591	680	1923	2731	844	1135	2406	2227	2186	4005	609	7195	835	8626	1229	1580	3443	2827	268	580	1201	1347	1947	721	10074	4345	1479	1622	6907	6035	1086	8991	3739
NKX6-2	51	22	21	18	16	33	8	5	37	23	4	13	29	15	10	24	8	30	14	56	17	26	3	41	13	15	25	27	15	50	2	39	9	19	35	3	52	4	29	11	38	7	4	17	17	16	23	47	33	64
NLN	688	988	1404	2291	1154	1347	1167	2693	1221	974	1289	1274	1401	993	1777	1307	906	2059	757	1301	1480	999	2270	698	2270	1770	2020	777	670	1549	878	945	1138	1440	543	976	802	1805	986	1585	887	1864	1529	1615	1137	473	2228	809	1207	1392
NLRC3	113	453	626	206	832	193	168	1414	158	691	617	1694	908	309	407	358	493	387	207	140	717	438	203	309	482	84	820	179	409	541	162	281	208	348	239	1715	601	106	292	1288	665	214	125	182	405	313	725	1231	276	142
NLRC4	159	22	329	12	98	100	107	86	446	162	122	203	261	21	100	107	391	188	283	98	67	176	223	251	67	108	73	392	214	475	0	13	608	141	340	391	46	198	113	319	21	32	573	426	248	403	61	390	280	13
NLRC5	225	33	124	127	44	65	346	112	4	26	5	45	7	471	119	6	113	24	20	5	278	172	295	324	2	18	11	141	374	227	25	204	326	301	178	54	87	30	118	127	185	14	300	23	269	113	26	5	17	30
NLRP1	76	71	66	28	10	16	25	20	19	16	54	64	49	15	31	10	86	18	38	49	26	7	16	72	16	133	8	58	32	5	41	27	109	9	65	15	38	36	17	10	8	23	95	0	81	55	22	14	44	22
NLRP3	1418	5630	1163	97	64	388	849	24	1013	541	142	1037	1166	1864	200	280	970	232	482	451	1532	1720	370	1947	1081	475	242	1388	711	1404	3445	158	1487	1099	1218	142	426	900	364	554	795	2451	2114	1705	236	4842	754	465	960	344
NLRP4	4	6	16	1	0	6	25	16	3	0	19	0	13	39	4	1	6	14	6	2	21	14	8	16	1	19	3	4	0	3	0	18	10	13	2	2	19	7	22	13	29	0	27	2	3	13	3	4	2	26
NME1	5159	3897	5020	4157	4472	4490	5560	4079	5793	4979	3361	3700	5017	5801	5074	3562	5814	4719	5583	4925	3352	5413	5604	4275	5288	6304	2895	5362	5365	4744	2200	5113	6111	4599	5794	3898	3681	4593	3208	5384	6122	4557	4177	5846	4944	3522	4170	4664	4149	5899
NME9	1917	327	18	2361	1400	1070	696	49	255	1298	5681	1444	2141	198	2453	18	2583	182	3302	100	768	470	39	274	1032	345	1838	179	1624	1382	2715	868	244	366	1582	97	1594	1740	1458	268	1192	235	297	3354	301	1402	4127	2598	1622	1244
NMI	78	118	130	162	295	71	60	490	62	331	210	184	307	45	67	198	214	386	166	140	361	40	94	83	156	32	349	57	135	144	56	134	32	36	167	555	278	47	153	244	76	44	22	114	208	21	405	525	135	61
NMNAT2	5766	7533	6296	4836	11116	5243	5349	4966	6053	7074	5651	6177	8074	11376	5870	2805	9141	4890	6371	4587	5328	5633	6746	4586	6590	7214	5232	6710	8322	4028	4937	4259	5878	8452	7873	3654	7033	7619	4610	5413	6750	7386	6465	7538	5246	4834	9933	10306	5172	3636
NMRAL1	1652	1452	2236	1953	1964	1788	848	1471	1559	1892	2743	1459	1719	1400	1347	922	1506	2115	1292	1087	2092	1780	1185	718	2566	1659	2517	1153	1376	1480	1724	1432	1520	2105	2717	673	1400	1600	1941	1560	1152	2101	1417	1349	1280	862	1849	1337	3162	1078
NMUR2	20	6	62	238	184	377	228	478	60	117	1	116	58	250	61	34	7	1	62	4	0	297	82	432	112	59	3	172	301	60	111	339	378	112	119	350	247	192	4	262	63	243	8	61	61	1	60	303	2	226
NOC3L	2796	5023	3509	10845	7474	4751	3503	2398	2968	2505	11902	3190	6718	3619	5920	2993	7306	6324	3787	3013	1652	2007	2362	3020	5025	2491	6524	2221	2166	3305	5513	5704	2628	4108	4803	2236	3836	4759	3492	4052	2986	4028	3633	3984	5106	5532	6104	3586	7129	6218
NOD1	151	41	46	95	48	20	70	134	30	10	10	140	127	81	102	222	8	25	72	256	104	192	58	84	53	87	104	116	84	102	21	126	73	49	118	72	73	45	172	105	42	54	36	89	52	8	92	74	48	19
NOD2	3	4	6	3	2	4	223	0	2	1	219	1	1	6	223	2	6	0	3	0	219	0	5	5	0	436	220	1	220	1	0	219	8	218	1	1	1	438	4	2	3	218	5	2	4	2	2	1	3	3
NODAL	145	70	85	332	361	281	16	255	61	41	150	546	134	65	298	208	27	122	39	0	16	2	55	9	356	108	180	16	85	74	134	18	19	149	63	515	271	20	322	253	69	294	22	57	10	92	393	203	323	64
NOL3	1578	759	852	555	368	372	690	44	235	2228	1608	9	2529	357	162	117	902	2350	249	47	261	114	195	135	387	426	2369	155	288	990	529	501	210	353	1569	136	148	210	938	244	415	765	127	524	379	213	857	828	620	417
NOL4	2524	4180	4553	4525	3825	2805	2766	2225	4437	6460	3022	2073	7693	6142	3326	1178	4669	3371	3288	3119	6297	3935	7857	4719	2344	2717	4980	7642	4254	3587	1608	4868	9248	3723	4046	5615	3867	3032	2971	6956	3700	3276	2299	3701	3994	5560	3021	5946	10113	482
NOS1	439	446	334	172	325	502	492	127	514	453	384	286	714	763	266	19	415	255	202	137	189	535	463	221	173	419	194	209	609	412	251	361	670	760	534	105	707	1035	303	587	863	610	633	280	426	224	849	571	299	108
NOS1AP	2275	1811	2666	1420	2671	1220	884	992	1411	1890	1816	3565	2015	2120	433	974	2710	1683	1254	1930	451	1347	2240	1047	1879	4755	1459	2206	1669	379	457	620	2353	1430	2650	2714	1430	1073	1503	1832	1261	928	2031	1631	2298	1796	1758	4709	1176	997
NOS2	11	132	142	4	26	17	320	1	312	15	333	293	579	548	440	8	396	18	60	7	5	301	16	9	15	125	13	415	248	8	0	300	17	616	9	1	125	1248	29	22	170	196	443	579	597	1	585	28	35	16
NOS3	272	7	10	273	555	1	2	806	1	2	6	802	1	3	267	4	0	7	6	8	2	8	4	270	13	0	5	5	0	271	0	6	3	6	6	813	545	4	5	538	7	11	1	6	7	1	269	5	6	8
NOSTRIN	1518	500	856	683	1475	729	958	2051	15	882	137	2471	12	592	674	22	1889	25	359	19	806	226	1463	1899	20	2	58	204	1508	1187	635	223	890	853	271	2209	2286	360	26	1570	1026	323	644	1482	751	266	787	366	6	56
NOTCH2	7035	8444	16356	10847	11916	12683	2564	2875	3432	10041	17438	4911	5461	2656	6103	5013	7312	6731	10571	1067	13764	7588	2216	1598	6746	7650	14974	2020	3849	2145	15809	3465	2742	2076	11378	8699	6139	1685	9448	2183	3681	3832	4632	3724	11077	5289	3317	6589	12883	2950
NOTCH3	798	300	386	203	332	119	1024	274	1108	180	779	2	593	1265	290	897	1288	143	117	1869	65	763	55	2359	116	259	194	1435	54	1547	1061	1534	1006	1154	308	25	95	2099	596	15	101	27	1325	1321	85	1647	226	191	272	274
NOTUM	2	3	2	1	0	66	38	0	94	0	31	0	0	2	64	0	4	0	34	0	1	31	35	36	0	2	2	3	32	0	12	9	68	0	31	0	2	4	2	31	33	6	36	31	3	2	2	1	2	2
NOV	779	2433	1777	1809	1191	1186	3293	415	165	842	904	798	1366	906	1973	374	74	1988	1536	5389	676	3442	1092	2064	1743	1088	1930	3017	2225	2923	1426	785	2263	1467	3325	75	51	7359	928	993	711	4356	2990	2212	706	1030	984	1217	460	5291
NOX4	8	6	39	13	1	12	23	42	11	7	2	106	15	14	9	9	32	1	8	0	3	5	49	9	58	14	21	3	3	3	1	38	34	42	28	155	83	34	23	39	49	13	33	5	42	16	48	1	3	7
NPAS2	2153	896	1207	810	961	682	1007	330	1551	1735	1244	429	2363	1507	837	829	1631	725	2077	686	1481	497	851	1386	1365	1951	807	972	988	690	681	728	1091	1454	1274	73	468	645	1006	1168	1434	1100	607	1391	2196	1392	2920	776	891	909
NPAS3	6374	3836	4475	4766	5046	6086	3832	10462	7165	2756	6715	3667	3689	4922	6357	4734	5595	6273	6261	4455	5179	7633	3669	4352	4434	6029	5701	6737	4445	5798	2682	5698	3453	4985	5076	7850	5833	5532	7550	3350	5840	5438	6697	7089	6426	3919	7846	5751	5394	6498
NPAS4	384	718	2139	1399	2490	717	619	378	631	2229	1946	726	997	508	858	217	1196	1506	680	1194	239	766	606	751	1692	1125	2224	359	670	496	674	509	187	571	2048	101	467	963	1677	614	276	546	157	1295	623	730	748	1150	1106	887
NPAT	5612	3087	4470	7577	5272	4622	4778	7683	5100	5187	3396	3982	4471	6727	5852	4298	5542	9559	7129	5560	7046	4083	3899	4336	4146	6170	7862	5406	4637	5447	2514	3609	5389	5970	7895	5667	4474	4901	3552	5347	6391	3668	4501	4998	6163	5136	3522	3520	5514	8331
NPC1	4389	4758	3293	2354	1939	3806	2561	2725	3802	4055	2338	2440	5335	1887	5971	3425	4366	4154	1661	5253	5966	2444	3338	2471	2510	2690	4847	3152	1620	2308	5177	4313	1839	2299	5195	2702	3936	1689	3687	3813	2040	4026	2623	1833	2720	3181	2719	3694	3726	6095
NPC2	3963	2589	3331	2771	3193	2362	2488	3795	4481	3273	4298	4341	5819	3182	2546	3252	2182	5197	4107	2593	3036	4092	3454	2080	3303	2645	4991	2618	3024	5856	3411	1481	2374	4072	3505	4969	4757	1593	3535	1201	2089	987	1960	4356	1762	3219	5450	2401	3317	3194
NPHP3	2383	1847	2427	2982	3438	3069	2645	3021	1889	3037	5424	2209	3404	654	3586	4567	3171	3127	2438	1972	3108	1677	2533	1653	2782	2149	4296	1954	1721	2296	4017	3011	1000	3329	3509	1450	2515	892	3126	1886	1385	1347	1735	1265	2754	2640	3105	2929	3082	3123
NPHS1	3	5	3	0	1	6	7	220	0	3	1	438	1	3	5	0	5	3	2	2	0	1	150	2	291	3	73	4	2	0	15	2	3	75	4	808	362	2	75	79	146	9	8	0	76	9	147	7	1	2
NPL	1375	4129	3867	3844	3001	2588	1854	844	1768	2809	6957	1150	3944	2175	5418	1555	2319	4169	2947	706	2245	1867	559	632	2527	3130	5379	969	3638	1922	4352	1579	2240	6137	3658	336	1885	1879	4110	1630	930	3087	1975	1797	1048	5444	2611	1846	4042	2766
NPR1	25	3	43	0	0	29	28	17	1	22	0	22	18	21	3	0	73	20	3	1	22	18	50	64	2	1	3	0	45	23	1	20	30	40	0	0	24	4	3	17	59	2	6	45	25	19	3	4	0	4
NPR2	1593	1335	72	187	221	935	1775	83	1025	218	221	312	216	1445	896	1448	935	131	860	182	930	2460	1115	883	242	2267	155	2007	1735	855	523	145	176	116	344	177	2862	1583	1620	942	44	1634	2430	2959	922	436	116	1083	847	153
NPSR1	3	3	3	489	0	169	6	0	0	326	163	0	0	166	166	0	6	0	166	0	0	163	6	3	163	163	166	0	0	163	326	3	169	163	0	0	0	3	166	0	3	163	6	0	3	163	3	163	0	3
NPTN	13147	9697	14624	12603	14016	10451	13494	11800	9956	15156	9947	13610	16496	13833	13412	10332	13278	13265	8408	9072	12294	12614	15256	12485	14018	16722	13209	11682	13423	14004	9122	12257	12075	14277	15656	13008	10569	12781	9007	14060	17098	14244	12954	15079	11421	11834	12679	11890	11854	12801
NPTX1	1867	1806	5083	3661	3932	1924	2867	3616	2340	6712	2629	4809	4303	3610	4031	3530	1977	2623	1926	1262	1411	2049	3527	4653	4209	6300	5908	4631	6855	3273	880	2248	2736	2496	6348	3031	1664	4815	2939	4665	3656	2294	2453	3180	2218	1797	2983	2502	2192	817
NPTXR	2062	1860	1139	1183	3295	1809	1620	1014	2182	1701	1645	974	1804	3238	1376	2675	2621	1188	1952	2364	1822	2051	2003	1961	1930	2317	1384	2391	1493	1411	1597	1629	2195	2484	2225	428	1655	2646	1275	1360	2224	2375	2516	1957	1708	1630	2348	2538	1304	1723
NPY	446	442	1905	977	2908	2	767	76	2	786	953	105	0	481	55	388	1	1365	402	987	30	384	60	411	1906	2	952	386	31	55	5	385	19	384	1337	75	433	1168	954	865	403	383	49	1042	416	20	439	971	953	953
NPY1R	7222	6192	8397	6858	7291	5298	8781	1604	7517	11297	8191	5087	12445	10603	7065	3165	9029	10222	6862	4958	10245	5940	4946	6511	6513	8888	9096	5714	8960	5169	3272	3848	8538	10585	8828	4231	3912	7531	6559	10879	10390	7069	5856	7059	5120	5152	9817	11278	10802	7813
NQO1	4342	5600	2435	5637	6377	3654	2368	6385	3699	2827	4746	4376	5965	1770	3812	2952	3476	4772	3356	2456	2161	2194	2816	1714	2092	1300	2808	3571	1994	3930	3909	3077	1249	2819	2421	6572	4941	2062	3137	4593	2508	3205	3416	3139	3334	3293	4494	2981	3442	2500
NR0B1	137	23	81	3	1	58	46	0	0	25	1	25	115	69	0	1	0	2	2	0	2	0	0	114	6	73	6	23	0	114	2	23	23	80	81	23	80	24	0	46	160	24	0	57	0	0	2	0	2	0
NR1D1	818	1693	1117	1510	1692	1065	701	1358	880	1207	1701	1227	1604	1719	1340	704	1210	1802	1088	750	885	887	2491	1835	916	1151	1146	2328	1236	1198	678	1523	1267	1493	1364	1250	1830	1223	1213	1238	1049	1219	933	1769	1235	1341	982	1593	3091	723
NR1H3	1035	495	1131	2088	487	582	224	46	180	6	654	2	1879	200	496	26	526	492	22	54	64	183	545	539	7	310	148	62	172	544	635	1179	199	514	930	4	65	505	792	1482	219	992	51	1992	793	524	665	3	644	128
NR2E1	1908	3309	1787	1582	906	1702	1942	3984	1599	892	3159	1149	2451	3023	3059	2315	2284	2331	1375	2363	1805	1679	1087	1370	1806	2046	1116	1791	3853	2765	664	693	409	2717	1033	2064	1981	3396	972	1127	790	2388	2219	3286	1028	283	3338	1605	1061	3012
NR2F1	3009	3404	1881	1749	2792	2437	1330	3975	2694	3877	2143	2376	1455	1996	1621	1282	1660	2117	1573	1155	3358	1322	2110	3338	2211	4929	2147	1481	1655	1252	1983	1633	2074	1770	2155	1658	1672	1864	1889	2060	3343	1562	1296	1542	2113	1700	2703	2627	2349	1113
NRBF2	3538	4669	3791	1748	1841	1643	2468	1051	2457	2132	3157	2998	4912	1971	2730	3185	3890	3025	2179	3845	2539	2439	1737	2280	2420	5626	1684	5818	2289	2102	2132	1608	3634	2556	4034	682	1190	2490	1360	1413	2802	2269	4257	2377	3224	1810	2973	1486	4252	2795
NRBP2	6286	7188	6945	7007	7725	7751	5796	4288	6306	9903	7446	9689	11234	3426	7686	6179	7685	11916	3896	6107	7079	2706	6732	4136	6368	7036	7375	4349	7265	4506	5112	7035	4351	6593	10075	10853	5527	6240	6170	9290	5632	5041	5193	6244	7451	4052	6948	10130	6086	6289
NRCAM	32844	33332	41254	41803	45570	32750	27552	45627	37460	34492	39823	31065	36651	31544	36386	48307	41686	51958	30349	37026	31335	37940	26293	32977	39820	48864	47322	39056	35156	36751	36747	32849	32242	32276	39827	31735	27045	34423	31022	26768	37757	37191	28962	37931	34767	28192	35769	29297	42272	33968
NRG3	2692	4808	5425	3725	4797	3453	3490	934	3603	3438	3084	1979	4739	3480	4076	3819	2719	3701	2677	4865	2001	2205	2804	4288	3115	3621	2933	4203	3701	2309	2560	2302	3788	3742	2652	1265	1724	2274	2900	2171	3183	2714	3032	3121	2314	2154	3169	2951	4353	3140
NRIP3	17397	21425	19018	18962	24942	19508	13217	9450	16815	16713	15175	17403	17826	32035	18381	9935	22533	31391	20173	13882	21156	17168	17128	14448	26770	24000	19480	17342	17393	15913	11578	13153	25466	28562	19828	9147	18233	21877	14686	17602	21130	25105	20910	24186	15187	16919	22697	27880	20396	17952
NRN1	287	631	728	896	550	503	458	394	646	1394	342	914	853	295	444	712	578	650	505	685	89	599	323	966	474	1315	815	486	835	531	792	149	207	328	1049	87	515	794	485	541	233	363	802	522	277	622	800	424	322	153
NRP1	5623	3654	6621	7288	3679	6540	3856	6653	3604	6031	9894	4466	7448	2290	5917	1418	6764	3672	6885	1437	4874	2787	5101	4233	5520	3892	7305	5164	7402	4876	8366	7955	3215	3317	7205	1276	3391	3652	2924	6509	4834	6428	3247	10421	2180	3496	6551	6041	4952	3708
NRSN1	4086	2423	6346	4592	5738	4602	7307	6058	3041	5782	5366	4051	3618	8972	4602	3518	6652	3037	4548	4602	7639	5373	4179	5465	4371	6625	6054	5585	6749	4034	1592	4399	6391	6425	5591	3814	5808	10049	4126	4586	6344	7181	7431	4692	3375	3211	3264	4085	3626	2999
NRSN2	6160	7264	5496	4292	9430	5545	6704	13099	5986	4446	3113	10611	4677	7845	5143	2572	5788	5336	5301	6152	6800	7301	9620	7056	8807	7527	3848	7449	8309	8365	2328	5258	9029	6396	7781	13397	9538	9246	4705	8752	6532	7507	6262	7106	5368	5107	7371	6085	5024	8508
NRXN1	47405	47002	48120	59470	60552	59337	38001	45987	49017	55008	67896	45603	61651	53969	59602	40590	64612	69035	51938	34329	59253	50079	44631	43943	58127	61768	78205	42695	48999	49097	51918	47925	37791	64964	69401	28866	33921	49974	61937	40899	45326	57452	44017	59657	51101	51553	57300	52475	59816	45233
NRXN3	17272	15217	13638	14955	22006	14179	14878	16867	13602	12088	15227	18578	17821	20781	15283	14377	15799	20737	14847	15779	17063	15645	13886	12934	27358	17207	17904	14677	19342	14523	10403	14402	13562	23328	21820	11380	12781	16538	18263	13186	18010	18985	10852	17679	15409	14139	19634	19699	17248	20563
NSF	18638	22302	25646	28834	34458	21988	17480	21747	15601	26581	26553	20643	33184	34931	21165	13678	29293	28892	16018	14306	20105	25294	32609	27963	30948	34348	31115	28745	32650	14665	14652	22613	25330	28038	31616	20994	20861	29500	18666	18961	27579	27820	22280	26951	26959	16023	29330	20337	34000	15988
