	Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8	Sample9	Sample10	Sample11	Sample12	Sample13	Sample14	Sample15	Sample16	Sample17	Sample18	Sample19	Sample20	Sample21	Sample22	Sample23	Sample24	Sample25	Sample26	Sample27	Sample28	Sample29	Sample30	Sample31	Sample32	Sample33	Sample34	Sample35	Sample36	Sample37	Sample38	Sample39	Sample40	Sample41	Sample42	Sample43	Sample44	Sample45	Sample46	Sample47	Sample48	Sample49	Sample50
BTF3P13	24	4	1	10	1	0	11	3	0	0	2	1	0	1	6	0	0	3	0	2	11	0	1	3	0	0	0	7	1	0	1	1	2	3	1	0	0	20	1	0	1	6	11	1	1	3	4	9	2	0
LIN54	8	4	7	15	20	23	7	35	1	997	18	1	3	5	7	43	21	69	3	5	11	366	3	42	3	4	350	13	6	14	5	13	2	16	8	2	2	8	4	4	2	11	7	2	4	5	18	2	6	2
SPATA18	0	0	6	26	1	0	0	1	8	12	0	29	23	0	0	0	0	0	9	7	1	5	7	3	50	10	11	0	0	0	49	0	9	0	0	7	19	0	7	9	4	0	25	14	7	9	10	6	24	8
C4orf32	180	109	2	10	103	113	195	68	1	3152	113	2	2	96	82	89	193	29	0	3	99	3467	2	22	3	3	3434	100	97	78	1	22	1	94	103	0	2	207	0	3	73	85	37	6	0	1	117	140	3	3
GNPDA2	0	0	21	10	3	1	1	0	4	481	2	14	24	1	0	0	0	5583	4	9	1	485	22	0	3	15	278	0	1	1	29	1	4	1	0	35	36	0	17	32	27	0	0	11	34	13	0	2	20	27
SPATA4	0	0	134	71	0	0	0	0	137	0	0	78	92	0	0	1	0	0	116	87	0	0	96	28	58	104	0	0	0	0	65	0	101	0	0	66	65	0	110	61	79	0	29	64	94	78	12	52	184	125
CPEB2	57	73	0	17	32	43	29	45	0	249	90	0	0	71	61	50	38	41	0	0	52	329	0	19	0	0	236	33	89	31	1	31	0	46	26	0	0	40	0	0	17	31	22	2	1	1	80	17	0	0
ARL9	3	5	164	86	8	2	3	3	277	0	3	230	171	1	1	2	5	0	251	193	1	0	159	126	206	189	0	7	4	2	144	3	294	1	2	146	188	0	156	122	90	2	105	232	173	199	127	56	203	122
C4orf36	0	0	32	25	1	0	3	0	34	2	0	19	33	0	0	0	0	0	25	23	1	1	8	1	25	32	1	4	0	2	21	3	19	2	0	33	30	0	24	13	4	0	3	10	26	12	6	18	22	14
PACRGL	0	0	14	5	0	0	0	1	3	90	1	31	26	0	0	0	0	2	1	5	1	93	19	1	19	5	92	0	1	1	11	0	12	0	0	6	2	0	29	6	4	0	6	21	6	26	2	0	13	6
TRAM1L1	35	15	0	13	42	43	32	28	0	8	29	0	1	16	27	42	15	5	1	0	20	4	1	12	1	0	4	14	41	39	1	32	0	29	27	0	0	34	0	0	9	31	27	0	0	0	19	31	0	0
SULT1D1P	0	0	50	5	0	0	0	0	35	0	0	67	65	0	0	0	0	17	47	34	0	0	55	21	26	57	0	0	0	0	29	0	96	0	0	75	43	0	56	58	21	0	19	44	114	71	4	18	48	48
SLC9B2	77	41	0	43	40	100	42	53	0	258	79	0	0	87	45	36	35	659	0	0	55	243	0	99	1	0	277	50	34	75	0	49	0	114	59	0	0	39	0	0	14	82	31	0	0	0	34	73	0	0
EMB	210	217	0	100	275	247	243	291	1	0	225	0	0	204	205	197	265	175	1	3	226	0	0	148	3	0	0	268	189	205	0	234	0	205	256	0	0	216	1	0	57	219	154	0	0	0	220	122	0	0
SLCO6A1	0	0	200	57	0	0	0	0	142	0	0	244	145	0	0	2	0	0	135	250	0	0	334	212	141	117	0	0	0	0	205	0	202	11	0	137	356	0	57	184	160	0	70	161	131	107	60	50	270	132
EGFLAM	0	0	6	1	0	0	0	0	6	0	0	23	7	0	0	0	0	0	16	10	0	0	7	0	11	18	0	0	0	0	7	0	11	0	0	22	13	0	20	23	9	0	8	18	17	21	0	6	19	23
RPLP1P7	95	111	0	103	107	97	230	147	1	14	197	0	1	170	212	206	1255	79	0	0	153	4	0	60	0	2	2	260	86	133	0	46	0	136	112	1	1	134	0	0	1050	105	83	0	0	1	109	138	1	0
MRPS5P3	9	11	0	1	7	4	11	3	0	0	10	0	0	3	10	4	8	1	0	0	17	0	0	7	0	0	0	21	18	11	0	5	0	6	2	0	0	4	0	0	2	13	0	0	0	0	17	4	0	0
PRRC1	794	756	45	446	767	958	779	777	18	2	790	49	33	718	830	579	728	198	54	51	764	19	22	608	52	87	25	843	760	724	68	712	43	672	713	62	37	881	17	28	265	768	427	47	31	52	782	608	17	50
RPL11P2	53	37	0	4	48	25	8	48	0	0	9	0	0	6	35	12	12	0	0	0	22	0	0	19	0	0	0	15	32	14	0	19	0	35	7	1	0	11	0	0	16	9	11	1	0	0	18	16	0	1
CAPSL	104	139	14	67	101	83	212	122	10	4310	132	19	19	122	85	106	130	239	17	8	152	4935	24	116	8	24	5252	105	108	126	31	80	20	61	98	15	7	353	4	5	28	251	102	6	11	20	103	63	29	19
JMY	4	5	0	110	2	8	7	119	0	302	4	0	0	17	123	7	14	4	0	0	7	374	0	4	0	0	230	6	217	2	0	112	0	4	2	0	0	10	0	0	6	7	5	0	0	0	3	8	0	0
ZNF474	14	34	191	85	5	53	71	38	133	0	40	134	151	45	42	17	34	26	133	145	15	0	138	101	175	188	0	13	11	35	156	12	124	49	264	140	87	21	85	132	101	75	75	110	110	160	134	29	112	88
CCDC127	3	2	498	313	0	2	0	2	152	10	3	135	326	1	0	2	3	332	243	160	0	6	244	180	213	261	6	0	0	0	197	2	163	13	5	235	201	2	195	287	218	0	204	167	346	319	12	153	186	200
OR2Y1	0	0	12	1	0	0	0	0	45	0	0	12	15	0	0	0	0	0	15	24	0	0	57	4	13	8	0	0	0	0	36	0	15	0	0	36	9	0	6	12	8	0	11	10	12	4	1	1	30	28
UBE2QL1	0	0	13	7	0	0	0	0	18	3	0	10	13	0	0	0	0	155	5	8	0	4	17	0	15	7	0	0	0	0	7	0	5	0	0	10	4	0	16	14	8	0	1	6	9	14	3	1	4	10
C5orf49	13	4	15	17	10	15	2	5	2	947	18	39	21	8	2	4	7	43	6	5	6	2363	7	9	4	3	986	10	6	1	16	11	5	6	4	9	5	6	4	8	2	7	9	4	7	9	5	9	9	11
CMBL	12	8	334	229	2	2	4	1	339	0	3	477	373	7	17	10	0	6	400	374	2	1	325	184	366	435	0	6	7	6	448	1	420	4	14	413	275	4	283	298	207	3	139	371	438	388	85	147	369	464
DNAJC21	0	0	51	21	0	0	0	0	33	24	0	39	48	0	0	0	0	586	39	69	0	22	27	10	30	42	20	0	0	0	34	0	65	0	0	35	46	0	41	76	22	0	26	64	50	34	13	9	51	42
GRPEL2	0	0	981	381	0	1	1	0	928	4	1	977	1015	0	1	2	0	1	841	815	1	7	752	230	808	959	12	1	0	1	953	1	896	0	0	981	812	0	852	650	494	0	198	862	738	743	95	222	811	963
TMEM171	0	0	192	45	0	0	0	0	711	0	0	313	129	0	0	3	0	0	208	736	0	0	446	258	221	141	0	0	0	0	248	0	758	1	0	234	974	0	215	136	84	0	60	206	374	624	28	14	269	526
LSM11	115	94	0	85	88	73	72	88	0	0	72	0	0	91	161	61	117	30	0	0	120	0	0	109	1	0	0	135	107	126	0	58	0	96	65	0	0	113	0	0	18	128	61	0	0	0	84	59	0	0
ZNF300P1	5	4	1233	552	5	3	4	7	1316	2	2	1275	1307	1	1	22	7	2	1408	1291	4	8	1170	329	1079	1364	6	5	3	11	1325	7	1275	8	3	1316	1122	17	1158	1252	639	5	372	1171	1101	1137	202	461	1114	1177
NUDCD2	9	9	2	8	7	7	4	27	0	53	8	0	0	20	4	13	10	401	6	10	40	87	0	11	0	8	49	7	29	6	2	20	20	2	1	0	0	37	0	0	1	10	0	0	2	0	3	1	10	10
EIF3KP1	0	0	83	38	1	0	0	1	84	0	0	51	121	0	0	2	0	0	164	142	1	0	136	16	62	121	0	0	0	0	147	1	99	0	0	84	48	0	139	70	53	0	17	46	81	48	8	43	32	72
UBLCP1	4343	4353	0	2938	4616	5091	4582	4867	0	54	4952	0	0	5162	4453	4608	4519	1058	0	38	4951	0	0	2872	39	0	18	5366	4944	4957	0	5510	0	4174	4884	0	0	5253	0	0	1550	4743	3448	0	0	0	4631	3491	0	0
SHROOM1	121	94	2	77	122	172	132	126	5	11	143	4	4	124	130	115	147	17	7	4	104	0	4	72	2	5	22	141	124	126	3	88	1	114	123	1	2	131	2	2	36	140	67	1	3	6	109	63	4	5
RIPPLY2	0	0	15	8	1	1	1	1	14	89	0	58	19	0	0	0	0	27	67	18	0	82	17	4	48	37	43	0	1	0	59	0	12	1	0	49	17	1	36	34	16	0	11	11	21	40	1	0	19	20
IRAK1BP1	39	43	0	121	38	50	44	28	0	2	73	0	0	44	40	50	18	45	0	0	29	0	0	21	0	0	4	23	43	32	0	26	0	32	49	0	0	32	0	0	3	60	19	0	0	0	36	14	0	0
STXBP5	6	9	4	6	11	17	5	18	2	1584	9	0	0	11	12	13	6	2550	1	0	22	1726	2	16	2	0	1655	0	17	10	2	2	3	22	13	0	3	7	1	2	2	5	12	0	3	0	11	5	0	1
PPIAP29	30	27	0	15	29	24	41	43	0	146	26	0	0	40	23	59	28	3	0	1	40	121	0	15	0	0	247	31	30	40	0	35	0	48	16	0	0	39	0	0	7	32	49	0	0	0	35	27	0	0
NCOA7	161	142	6	84	163	98	344	87	2	0	113	6	1	136	97	87	151	369	20	17	131	0	9	73	7	2	0	130	181	135	2	119	1	194	130	9	3	124	1	0	51	133	58	4	12	4	123	82	3	0
PACRG	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	311	0	0	0	19	0	0	0	6	31	0	0	0	0	0	0	0	0	6	6	0	0	0	7	0	0	6	6	0	0	0	0	0
C6orf57	928	1007	54	633	951	1010	1074	1198	92	32	1105	77	102	997	1141	1032	1149	130	52	176	1230	5	89	783	77	67	44	941	1215	972	77	981	102	866	965	113	89	1089	56	67	510	956	630	84	64	90	887	754	97	93
PM20D2	94	74	0	8	70	62	110	86	0	2	78	17	0	102	97	58	54	157	0	0	72	0	0	61	0	17	1	99	93	86	0	75	0	140	51	0	0	54	0	17	18	53	20	0	0	0	41	43	0	0
SRSF12	395	464	8	212	394	468	514	355	3	46	435	0	1	437	560	417	433	1259	0	3	444	37	23	276	2	2	53	460	493	410	1	411	0	444	460	0	1	447	2	5	135	467	289	1	0	23	426	366	4	2
TMEM139	21	15	29	20	25	25	23	16	18	0	20	25	21	23	33	17	23	5	13	15	27	0	48	14	43	16	0	20	34	16	23	25	19	9	22	23	17	23	27	27	28	30	21	15	43	12	49	26	19	21
ZNF786	2	2	182	98	0	1	6	0	149	6	0	400	243	1	1	2	0	758	300	327	0	4	382	88	299	241	6	0	0	0	198	5	432	5	0	255	191	2	236	208	137	6	44	226	258	219	147	143	225	289
COL26A1	9	20	0	11	42	41	27	20	0	0	21	0	0	34	23	15	24	5	0	0	8	0	0	16	0	0	0	25	24	20	0	29	0	11	32	0	0	27	0	0	6	19	13	0	0	0	9	16	0	0
SVOPL	0	0	268	215	0	0	0	0	158	0	0	261	209	0	0	3	0	0	194	320	0	0	210	52	219	269	0	0	0	0	184	0	222	2	0	215	384	0	217	249	268	0	64	303	241	254	63	38	374	336
LRGUK	218	198	1	94	160	357	224	108	0	101	340	2	1	136	228	144	109	13	0	0	120	116	0	131	0	0	134	327	249	109	0	199	0	112	141	0	0	109	0	0	42	146	68	0	0	0	147	85	0	0
MPLKIP	13	5	0	2	5	9	0	4	0	102	21	10	4	6	6	4	11	4	1	1	6	71	1	11	0	2	86	10	3	7	2	10	4	11	2	5	1	5	1	3	3	3	4	0	1	1	1	7	0	3
SRCRB4D	0	0	16	4	0	0	0	0	17	0	0	40	6	0	0	2	0	0	18	25	0	0	54	1	52	41	0	0	0	0	44	0	76	0	0	30	12	0	26	22	23	0	6	54	15	53	6	7	38	17
C7orf31	44	48	2	37	49	80	33	50	3	1	66	8	1	26	59	41	50	5	8	10	52	2	1	42	0	2	0	57	102	40	0	61	0	64	111	0	9	28	8	0	18	41	45	0	1	0	47	29	8	0
PPM1AP1	0	0	10	0	0	0	0	0	0	7	0	5	7	0	0	0	0	0	14	10	0	12	6	0	3	9	23	0	0	0	18	0	6	0	0	0	5	0	6	4	3	0	1	13	25	14	0	0	20	26
CLDN23	2	1	3	0	2	3	0	0	2	846	1	8	1	0	0	3	1	1883	0	3	3	929	3	1	3	6	1312	1	1	0	7	0	10	3	0	7	1	0	1	4	26	2	1	8	7	5	2	2	2	3
RPL10AP3	26	82	227	98	50	821	109	97	233	0	89	207	137	162	69	812	208	6	255	147	50	0	294	114	246	122	0	37	52	766	211	75	129	111	39	217	135	107	74	270	106	31	147	232	158	205	98	155	117	140
PSAT1P1	52	42	0	27	74	76	68	65	0	0	59	0	0	58	42	54	36	6	0	0	44	0	0	47	8	0	0	56	65	57	0	75	0	36	51	0	0	58	0	0	20	75	37	0	0	0	115	47	0	0
ZNF572	110	132	23	17	31	70	55	72	11	267	50	38	14	52	58	99	49	15	38	13	58	425	11	61	36	45	304	103	83	50	17	53	9	85	36	23	26	59	12	36	13	149	62	16	13	15	58	42	62	9
FAM92A1	35	98	0	16	46	53	99	60	0	3	41	0	0	41	97	47	69	61	0	0	38	2	0	83	0	0	8	67	83	47	0	19	0	39	54	0	0	27	0	0	24	24	39	0	0	0	30	25	0	0
VPS37A	0	0	55	14	0	0	0	0	75	40	0	61	94	0	0	0	0	4	37	57	0	144	31	15	46	90	136	0	0	0	40	0	39	1	0	60	46	0	53	50	47	0	26	69	57	131	13	16	75	67
NDUFAF6	0	0	117	98	0	1	1	0	79	260	0	104	145	1	0	2	0	184	108	79	0	272	120	3	124	90	136	0	0	0	126	0	101	0	1	112	84	0	88	96	31	0	24	43	77	107	34	23	92	88
TMEM68	0	0	236	90	0	0	0	0	261	384	0	195	456	0	0	4	0	873	267	238	0	197	392	120	209	258	380	0	0	0	318	0	395	1	0	320	295	0	279	249	256	0	78	303	290	275	18	60	354	238
ABRA	0	0	22	6	0	0	0	0	22	2949	0	12	33	0	0	0	0	0	20	31	0	2971	26	0	23	36	3732	0	0	0	50	0	44	0	0	61	6	0	20	30	11	0	1	29	24	27	0	14	41	36
UBXN2B	0	0	21	11	0	1	0	0	8	110	0	23	11	0	1	0	0	38	33	20	1	136	22	2	12	31	192	2	0	0	30	0	15	0	0	14	24	0	22	31	16	0	10	20	22	19	11	7	13	23
UNC5D	0	0	31	14	0	0	0	0	134	0	0	121	47	0	0	0	0	26	172	92	0	0	100	7	94	84	0	0	0	0	96	0	104	0	0	59	166	0	54	17	3	1	65	48	56	169	12	6	109	65
LETM2	1	7	0	1	8	5	9	20	0	3130	17	0	0	3	6	9	2	605	0	0	3	2770	0	3	0	0	2892	2	0	1	0	5	0	8	0	0	0	1	0	0	0	10	0	0	0	0	2	0	0	0
RALYL	0	4	10	19	0	2	1	2	23	0	1	14	17	2	2	0	1	33	5	13	10	0	3	9	12	13	0	7	0	0	16	0	18	10	0	8	7	14	9	14	12	3	7	8	2	8	0	7	15	14
HGSNAT	3	8	0	0	8	8	12	8	0	0	4	0	0	3	6	26	4	2407	0	0	4	0	0	2	0	0	0	12	11	19	0	12	0	17	26	0	0	13	0	0	0	7	6	0	0	0	3	7	0	0
C9orf116	2	4	17	4	1	1	1	4	2	9	0	2	6	0	0	10	1	32	5	13	2	10	6	7	10	4	8	2	12	1	7	13	7	0	1	4	4	2	4	10	8	0	0	5	14	6	5	3	14	4
C9orf41	0	0	219	189	0	0	0	0	284	42	0	176	328	0	0	15	0	26	222	330	0	42	193	52	415	390	26	0	0	0	212	0	178	1	0	211	240	0	196	202	157	0	160	198	214	211	76	122	189	227
C9orf85	23	27	37	29	48	10	29	55	48	227	26	37	75	31	43	39	12	16	154	114	31	165	72	27	54	107	363	25	22	14	184	21	55	27	51	39	18	31	47	38	18	20	49	134	110	39	29	67	149	160
C9orf135	16	15	925	510	18	15	9	34	717	12	17	950	774	32	18	24	10	0	773	1112	7	10	1105	355	832	1284	7	16	11	13	855	10	855	23	9	1445	791	23	715	639	693	21	238	643	1108	709	125	340	1049	1059
FAM69B	0	0	141	45	1	4	0	3	85	7	6	96	130	4	9	0	2	2	140	133	0	7	101	42	107	128	3	4	0	1	123	3	121	0	1	128	132	2	103	116	41	3	41	142	140	94	18	37	131	133
PTRH1	2	11	0	10	13	13	24	90	0	1	2	0	1	15	11	7	6	17	1	0	17	2	0	4	0	0	3	11	2	2	0	2	0	8	18	1	1	23	0	1	16	0	8	0	1	1	5	0	0	0
PIP5KL1	4	1	218	220	3	2	0	1	146	0	2	113	99	0	0	148	2	1	51	237	3	0	124	21	293	403	0	1	0	2	151	2	211	1	0	193	103	2	62	254	104	2	88	110	272	165	65	54	209	116
PTPDC1	16	33	0	3	12	4	9	13	0	219	12	0	0	43	4	9	13	1363	0	0	16	343	0	7	0	0	319	25	3	12	0	8	0	43	5	0	0	8	0	0	2	12	3	0	0	0	5	0	0	0
ANKRD19P	0	0	247	100	1	0	1	0	176	202	0	185	246	0	0	4	0	0	193	274	1	320	199	58	202	191	284	0	0	1	216	1	196	2	0	249	176	0	208	207	122	2	65	256	204	171	66	63	222	307
RPP25L	0	0	9	0	0	1	0	0	18	446	0	13	8	0	0	0	0	36	28	11	0	358	38	2	40	5	454	1	0	0	3	0	27	1	0	13	0	0	27	3	4	0	1	4	4	10	0	14	4	2
OR1N1	0	0	990	48	0	0	0	0	533	0	0	275	176	0	0	1	0	0	101	518	0	0	396	15	374	707	0	0	0	0	717	0	278	0	0	603	539	0	640	661	209	0	86	728	1359	379	25	67	475	554
SLITRK4	114	155	207	186	166	116	59	97	191	8	150	260	224	102	87	117	98	26	220	280	99	294	223	154	242	281	42	142	68	225	249	195	295	84	80	244	279	131	328	197	187	196	100	291	258	267	143	189	245	255
BEND2	1	2	164	91	3	1	2	2	77	0	1	81	109	5	0	11	1	1	182	166	3	0	76	34	98	65	0	2	3	4	193	4	99	0	1	80	86	3	64	93	81	4	49	87	152	70	16	22	65	175
PASD1	34	89	0	28	57	51	46	33	0	0	83	0	0	56	35	73	90	7	0	0	48	0	0	56	0	0	0	43	68	55	0	49	0	61	27	0	0	47	0	0	8	47	25	0	0	0	44	24	0	0
MAP2K4P1	0	0	18	3	0	3	1	2	14	4	1	7	4	1	0	0	0	233	8	21	0	1	13	1	2	8	7	0	1	1	4	0	16	1	1	6	3	1	9	5	2	1	2	2	8	6	0	6	10	7
MUM1L1	0	0	22	6	0	0	2	0	3	7	0	6	15	0	0	0	0	0	5	13	2	7	10	0	13	7	0	0	1	0	6	0	6	0	0	5	6	0	12	9	0	0	2	8	5	3	0	2	8	11
FAM199X	22	31	199	75	9	18	24	16	152	0	38	226	260	19	14	13	11	16	208	178	23	0	218	76	181	235	0	10	72	10	192	9	150	56	22	212	125	16	216	236	91	27	80	267	255	232	54	59	267	274
APOOL	87	55	119	128	138	119	16	46	103	9	73	175	221	118	39	125	135	39	89	256	59	9	205	55	206	190	0	126	41	64	98	148	396	64	34	298	76	142	75	88	88	140	161	125	124	157	79	349	109	97
IMPDH1P4	0	0	21	4	0	0	0	0	12	0	0	5	3	0	0	0	0	0	3	10	0	0	27	1	11	12	0	0	0	0	3	0	21	0	0	7	15	0	4	17	10	0	1	17	13	9	0	8	3	12
FUNDC1	44	63	40	50	29	56	42	33	4	47	34	7	14	19	16	33	64	183	9	16	24	25	23	32	36	8	70	17	11	9	68	84	17	25	27	27	17	54	64	17	6	51	50	35	36	15	17	28	68	28
GPR112	0	0	131	60	0	0	0	0	212	0	0	132	139	0	0	0	0	0	189	190	0	0	152	19	243	91	0	0	0	0	178	0	138	0	0	171	105	0	167	150	40	0	28	86	125	284	14	22	127	207
PTCHD1	9	16	0	2	15	2	14	6	0	0	19	0	0	21	8	35	5	0	0	0	43	0	0	0	0	0	0	2	33	2	0	30	0	6	21	0	0	8	0	0	0	11	0	0	0	0	4	11	0	0
AKAP16BP	0	0	297	59	0	0	0	0	178	0	0	260	188	0	0	0	0	0	141	231	0	0	243	53	231	213	0	0	0	0	242	0	233	1	0	296	323	0	185	267	134	0	251	320	175	237	20	34	355	290
UPRT	64	55	0	26	48	72	100	142	0	0	74	0	0	119	112	26	69	742	0	0	191	0	0	60	0	0	0	96	140	115	0	70	0	81	47	0	0	225	0	0	15	131	35	0	0	0	116	31	0	0
MAGEB16	0	0	7	5	0	0	0	0	26	0	0	14	13	0	0	0	0	0	10	0	0	0	3	14	35	0	0	0	0	0	15	0	14	0	0	6	16	0	21	9	0	0	0	20	2	24	0	5	17	7
XAGE-4	0	0	720	404	0	0	1	0	650	0	0	971	644	0	0	3	0	0	499	598	0	0	388	154	640	611	0	0	0	0	596	0	655	9	0	776	538	0	661	581	216	0	212	631	671	814	83	137	627	817
GAB3	26	38	2	35	55	40	44	40	0	0	35	1	2	55	59	64	61	10	2	0	50	0	0	21	1	1	0	52	60	45	4	56	5	45	40	1	6	57	2	1	17	43	29	5	1	0	43	30	0	5
GPR119	0	0	127	64	0	1	0	4	146	0	10	74	94	10	16	1	5	389	109	177	20	0	97	33	137	110	0	20	14	0	120	7	162	12	0	74	96	3	127	74	64	0	55	89	98	92	9	15	128	105
DOCK11	111	67	0	8	57	124	79	112	0	0	153	0	0	127	137	138	121	29	0	2	152	0	0	81	0	0	0	95	98	52	0	112	0	114	53	0	0	101	0	0	77	80	39	0	0	0	75	63	0	0
SPIN4	49	28	119	121	43	23	44	39	260	2	31	102	200	56	35	39	61	9	175	195	37	4	158	155	283	104	2	105	58	31	108	82	140	46	90	102	134	42	184	214	79	51	137	67	142	110	95	107	185	306
TCP10L	52	43	0	31	51	25	63	22	0	0	22	2	0	55	16	25	25	24	0	0	36	0	2	15	0	0	0	45	33	24	0	39	0	30	12	0	0	9	0	2	2	26	24	0	0	0	16	26	0	0
MUC17	10	1	69	37	15	1	3	7	76	197	6	142	73	1	7	4	4	0	72	146	6	226	129	41	55	106	3830	0	0	2	84	6	132	9	0	129	95	6	109	166	55	5	24	63	122	94	23	46	86	64
ASB5	10	5	0	7	2	3	7	11	0	0	4	0	0	2	4	0	37	1	0	0	8	0	0	49	0	0	0	31	1	36	0	3	0	65	18	0	0	5	0	0	1	39	2	0	0	0	29	7	0	0
ASB6	0	0	160	93	0	0	0	0	104	5	0	36	116	0	0	2	0	0	115	112	0	1	221	30	143	206	4	0	0	0	56	0	227	19	0	208	56	0	194	168	68	0	9	120	174	84	29	103	259	53
ASB7	10	6	0	0	2	0	7	3	0	13	3	0	0	4	1	9	12	133	0	0	4	13	0	0	0	0	32	6	7	2	2	4	0	1	3	0	0	3	0	1	2	3	0	1	0	0	5	0	0	0
ASB9	32	20	0	10	94	19	24	25	3	0	30	0	1	26	30	23	22	10	1	0	56	0	0	17	1	1	0	63	19	30	4	20	0	22	15	1	0	19	1	0	11	110	5	1	4	2	23	19	0	0
MYL6B	4	6	13	11	14	13	18	8	16	0	8	3	12	15	6	8	27	8	19	22	3	0	13	8	9	9	0	15	6	10	28	7	10	7	8	9	12	9	14	29	18	4	22	5	7	16	6	15	32	9
ZNF358	10	7	211	168	38	7	10	9	165	93	16	144	205	14	12	10	5	290	206	120	32	300	138	72	120	270	107	20	38	7	164	20	248	11	10	226	235	16	114	176	82	26	38	260	187	207	34	27	171	312
COX11P1	0	0	986	464	0	0	0	0	803	0	0	878	989	0	0	10	0	0	772	967	0	0	843	227	745	814	0	0	0	0	899	0	921	5	0	992	899	0	860	923	478	0	353	959	899	899	212	220	873	1083
MYO3B	0	0	358	218	0	0	0	0	366	0	0	484	311	0	0	3	0	0	257	569	0	0	522	113	611	480	0	0	0	0	614	0	346	2	0	450	289	0	454	385	288	0	124	543	466	322	107	78	342	471
RNF32	1	1	734	234	2	4	8	1	784	157	4	642	544	3	1	15	2	3	588	500	2	284	539	173	502	577	147	0	2	4	436	6	594	1	5	434	602	4	420	693	262	4	177	567	503	545	157	290	744	560
APOBEC3D	13	16	0	5	11	11	15	6	0	0	10	0	0	8	9	9	10	2	0	0	6	0	0	6	1	0	0	14	5	20	0	12	0	6	4	0	0	7	0	0	3	10	3	0	0	0	4	3	0	0
CHODL	110	43	0	69	83	159	79	50	1	0	86	0	0	124	106	66	67	5	0	4	82	0	2	38	2	0	0	134	63	81	1	74	3	57	111	0	3	88	0	1	6	96	46	2	0	1	62	35	1	0
TCEAL2	4	0	0	21	31	22	25	15	0	0	2	0	2	11	3	3	15	25	0	0	1	0	0	47	0	0	0	22	20	18	0	13	0	8	3	0	2	10	0	0	3	20	8	0	0	0	43	9	0	2
SELM	7	7	0	2	3	9	9	2	0	0	4	2	1	3	3	1	1	6	0	7	1	13	0	1	2	0	39	3	5	1	0	3	1	0	4	0	2	3	1	1	6	7	4	2	1	1	1	5	3	5
NEK7	0	0	12	6	0	0	0	0	1	0	0	39	18	0	0	0	0	271	7	10	0	3	7	11	23	18	3	0	0	0	13	0	7	0	0	1	26	0	33	11	1	0	0	36	49	30	34	0	50	4
C20orf96	237	109	0	125	175	174	184	178	0	18	109	0	0	179	131	150	246	145	0	57	139	25	0	72	0	0	27	108	148	144	0	79	0	135	157	0	0	163	0	0	68	190	96	0	0	0	218	103	0	0
WFDC3	25	44	4	33	62	40	23	18	8	0	24	6	11	37	65	31	42	5	10	15	53	0	4	30	11	3	0	39	33	36	9	53	5	46	38	10	6	29	17	7	17	36	16	13	8	4	45	35	9	2
C20orf112	35	7	0	16	22	38	20	84	0	8	34	1	0	29	20	13	39	0	0	1	29	10	1	24	1	0	6	58	5	21	0	21	0	24	18	0	0	29	0	0	13	34	18	0	1	0	18	14	0	0
CBLN4	45	18	0	25	40	22	98	31	0	33	28	0	0	47	46	49	24	592	0	0	35	46	0	29	0	0	31	36	55	13	0	17	0	53	16	0	0	31	0	0	21	47	7	0	0	0	20	27	0	0
CTCFL	0	0	88	26	0	0	0	0	28	0	0	25	24	0	0	0	0	0	19	40	0	0	18	4	33	41	0	0	0	0	30	0	14	0	0	22	9	0	17	44	9	0	6	10	43	12	2	3	18	23
TRIM69	9	49	163	64	28	13	17	19	136	0	11	204	226	18	13	23	27	191	208	243	18	0	275	29	205	177	0	29	15	20	193	27	171	11	22	179	145	46	268	239	143	19	52	165	220	146	33	48	287	168
MROH8	2	10	0	1	1	1	0	4	0	0	6	0	0	2	1	5	9	120	0	3	3	0	0	3	0	0	0	6	13	6	0	11	0	2	11	0	0	5	0	0	0	3	3	0	0	0	6	5	0	0
ABHD16B	617	685	1	259	793	559	403	576	1	264	618	0	0	616	508	623	601	54	2	9	481	351	0	512	7	2	136	455	512	546	1	525	1	470	600	0	0	529	0	0	100	502	365	0	0	0	470	380	0	0
BRI3BP	2	6	0	0	3	0	3	4	0	86	0	0	0	6	0	5	0	59	0	0	11	64	0	2	0	0	15	6	8	10	0	6	0	1	4	0	0	13	0	0	5	1	3	0	0	0	2	4	0	0
SOGA1	94	52	37	58	44	58	72	44	79	0	73	41	72	43	74	37	34	1056	34	45	83	0	14	84	49	59	0	47	30	70	31	43	94	53	38	30	42	32	98	115	40	52	56	38	30	54	26	45	85	113
RPL21P2	46	19	12	6	23	20	21	21	6	180	15	11	19	32	19	24	18	106	5	6	25	414	6	15	11	8	357	12	22	43	17	22	9	23	20	7	3	41	21	7	16	65	27	16	6	3	25	8	6	6
MACROD2	0	0	8	17	1	1	1	1	27	41	1	24	23	0	1	2	5	549	26	21	1	31	28	10	40	1	20	5	0	3	22	1	29	6	0	29	15	1	1	16	5	1	2	17	16	30	2	11	21	7
TMEM37	0	0	30	8	0	0	0	0	17	168	0	26	40	0	0	0	0	409	20	52	0	71	26	7	55	21	39	0	0	0	28	0	31	0	0	25	31	0	43	30	13	0	3	16	18	8	2	4	31	27
